patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11227162,"Described is a system for activity and behavior detection in a target system. Raw data extracted from various heterogeneous sources of the target system is fused across spatial and temporal scales into a multi-graph representation. Information flows of the multi-graph representation are analyzed using a set of multi-layer information dynamic measures. Based on the set of multi-layer information dynamic measures, at least one of an economic and social indicator of emerging activity of interest in the target system is derived. The indicator is then used for prediction of future activity of interest in the target system.",Multilayer information dynamics for activity and behavior detection,"A system for detecting activities and behaviors in a target system, the system comprising: one or more processors and a non-transitory computer-readable medium having executable instructions encoded thereon such that when executed, the one or more processors perform operations of: fusing raw data extracted from various heterogeneous sources of the target system across spatial and temporal scales into a multi-graph representation; quantifying flow complexity of the multi-graph representation using a flow entropy measure which captures flow event density normalized by flow distances; determining flow transfer dynamics on the multi-graph representation using a flow transfer entropy measure; identifying at least one of an economic and a social indicator of an activity of interest in the target system based on the flow entropy measure and the flow transfer entropy measure; detecting the activity of interest in the target system based on the at least one of the economic and the social indicator; outputting an alert of the detected activity of interest, wherein the alert is codified with at least one of an alert identification, an alert-time-stamp, and a location; and based on the alert, directing one or more sensors toward the activity of interest to capture imagery of the activity of interest.",A61B,"  This system detects activities and behaviors in a target system by fusing raw data from various sources across spatial and temporal scales into a multi-graph representation. Flow complexity is quantified using a flow entropy measure, which captures flow event density normalized by flow distances. Flow transfer dynamics are determined using a flow transfer entropy measure, and economic and social indicators of an activity of interest are identified based on the flow entropy measure and flow transfer entropy measure. The system detects the activity of interest in the target system based on the at least one of the economic and the social indicator, outputs an alert of the detected activity of interest, and directs one or more sensors toward the activity of interest to capture imagery of the activity of interest."
11227203,"A medical or dental instrument having a metal instrument component and an RFID memory tag having a memory chip for storing data, wherein the RFID memory tag is attached to the medical or dental instrument such that the RFID memory tag is electrically connected to the metal instrument component such that the metal instrument component forms an antenna for the RFID memory tag for wireless energy and/or data transfer. An electrically conductive coupling element electrically connects the RFID memory tag to the metal instrument component forming an antenna, the electrically conductive coupling element having a planar first coupling surface on which the RFID memory tag is arranged and a second coupling surface arranged on the metal instrument component forming the antenna. A method for manufacturing or retrofitting a corresponding medical or dental instrument is also described.",Medical or dental instrument having an RFID memory tag,"A handheld medical or dental instrument for treatment or diagnosis or driving a tool connectible to the handheld medical or dental instrument, the handheld medical or dental instrument comprising: an RFID memory tag having a memory chip for storing data, a carrier which carries the memory chip, and an electrical conductor provided on the carrier that is electrically connected to the memory chip and forms an antenna section of the RFID memory tag; an electrically conductive coupling element comprising a substantially planar first coupling surface on which the RFID memory tag is arranged and an opposing second coupling surface; and a metal instrument component of the handheld medical or dental instrument to which the RFID memory tag is coupled, wherein metal instrument component is electrically connected to the RFID memory tag via the second coupling surface of the electrically conductive coupling element, and wherein the metal instrument component forms an antenna for the RFID memory tag for wireless energy and/or data transfer to/from a remote reading and/or writing device, wherein the electrically conductive coupling element and at least parts of the RFID memory tag and the metal instrument component form an electrical capacitor for capacitive energy and/or data transfer between the RFID memory tag and the metal instrument component and wherein a dielectric of the electrical capacitor comprises an electrically insulating protective layer which encloses the RFID memory tag.",A61B,"  The present invention relates to a handheld medical or dental instrument for treatment, diagnosis, or driving a tool, which comprises an RFID memory tag having a memory chip, a carrier, and an electrical conductor. The RFID memory tag is coupled to an electrically conductive coupling element, which in turn is connected to a metal instrument component of the handheld medical or dental instrument. The electrically conductive coupling element and at least parts of the RFID memory tag and the metal instrument component form an electrical capacitor for capacitive energy and/or data transfer between the RFID memory tag and the metal instrument component. Additionally, a dielectric of the electrical capacitor comprises an electrically insulating protective layer which encloses the RFID memory tag. The invention enables wireless energy and/or data transfer to/from a remote reading and/or writing device, providing a convenient and efficient means for storing and retrieving data related to the handheld medical or dental instrument."
11227307,"A method includes receiving a user identifier and instructing display systems to display media content based on the user identifier. Each display system has a corresponding screen. The method also includes receiving image data from an imaging system configured to have a field of view arranged to capture images of a user. The method further includes determining gaze characteristics of the user including a gaze target of the user. The method further includes determining whether the gaze target corresponds to one of the screens. When the gaze target corresponds to one of the screens, the method includes determining a time period of gaze engagement with the corresponding screen. The method also includes storing at least one of the gaze characteristics and the media content or an identifier of the media content displayed on the screen corresponding to the gaze target.",Media content tracking of users' gazing at screens,"A method comprising: receiving, at data processing hardware, user identifiers associated with a plurality of users located in a display environment, each user identifier comprising a uniform resource locater (URL) indicating a respective genre of media content relating to the associated user; instructing, by the data processing hardware, each of a plurality of display systems within the display environment to concurrently display genres of media content based on the URLs associated with the plurality of users, each of the display systems having a corresponding screen concurrently viewable by the plurality of users located in the display environment; receiving, at the data processing hardware, image data from an imaging system configured to have a field of view arranged to capture images of the plurality of users while the plurality of users view the corresponding screens of the plurality of display systems; determining, by the data processing hardware, collective group gaze characteristics for the plurality of users based on the image data, the collective group gaze characteristics comprising gaze targets for each of the plurality of users; for each user of the plurality of users, determining, by the data processing hardware, (i) a time period of gaze engagement with a corresponding screen based on the respective gaze target of the respective user and (ii) the respective genre of media content being displayed on the corresponding screen during the time period of gaze engagement; and for at least one genre of media content associated with one of the plurality of users, generating, by the data processing hardware, a collective gaze engagement metric indicating a collective time period of gaze engagement based on an aggregate of the time periods of gaze engagement by the plurality of users with the at least one genre of media content.",A61B,"  The present invention relates to a method for analyzing the collective gaze engagement of a group of users viewing multiple screens displaying different genres of media content. The method involves receiving user identifiers and associated URLs indicating the respective genres of media content relating to each user, instructing display systems within the display environment to concurrently display the genres of media content based on the URLs, capturing images of the users viewing the screens using an imaging system, determining collective group gaze characteristics by analyzing the image data, and generating a collective gaze engagement metric for each genre of media content based on the aggregate time periods of gaze engagement by the plurality of users. This invention provides a novel approach to measuring the collective attention of a group of people towards different types of media content, with potential applications in various fields such as marketing, education, and entertainment."
11227385,"Methods for classifying and measuring orientations of objects, as nonlimiting examples, implants utilizing two-dimensional radiographs. One such method determines a three-dimensional orientation of an object based on its area projected onto a two-dimensional image and known or measured geometry. Another such method provides an automated solution to computationally determine the orientation and characterizing features of an implant based on two-dimensional radiographs. Orientations and characteristics of one or more objects in the vicinity of an object of interest may also be determined.",Methods of classifying and/or determining orientations of objects using two-dimensional images,"A method of determining a three-dimensional orientation of a first object that is partially obscured by a second object, the first and second objects having known or measured geometries and shapes, the method comprising: capturing radiopaque areas of each of the first and second objects in a single two-dimensional radiographic image, the radiopaque areas comprising a first two-dimensional area of the first object, a second two-dimensional area of the second object, and a two-dimensional area of overlap of the first and the second two-dimensional areas of the first and second objects within the two-dimensional radiographic image; calibrating the two-dimensional radiographic image to a known dimension of at least one of the first object, the second object, or another object that is visible in the two-dimensional radiographic image; determining the first and second two-dimensional areas of the first and second objects within the two-dimensional radiographic image; identifying an outline of the radiopaque areas of the first and second objects displayed in the two-dimensional radiographic image; measuring a combined two-dimensional area of the first and second objects within the outline; and subtracting the combined two-dimensional area from the first and the second two-dimensional areas of the first and second objects to determine the two-dimensional area of overlap and therefrom the three-dimensional orientation of the first object.",A61B,"  The patent claim describes a method for determining the three-dimensional orientation of a partially obscured object using radiography. The method involves capturing radiopaque areas of both objects in a single two-dimensional image, calibrating the image to a known dimension, and measuring the combined area of the objects within an outline. By subtracting the combined area from the individual areas of each object, the three-dimensional orientation of the first object can be determined. This method provides an accurate and efficient way to determine the orientation of partially obscured objects in various fields such as medicine, engineering, and quality control."
11227387,"Methods, systems, and computer readable media to detect and model a brain tumor in an electronic image and to predict features of the brain tumor based on the model. The method can include classifying one or more magnetic resonance imaging (MRI) images of a brain into one or more of one or more tumorous images containing an image of a tumor or one or more non-tumorous images, wherein the classification is performed using a deep learning CNN system. The method can also include segmenting a tumor region from one of the one or more tumorous images. The segmenting can include a neighboring Fuzzy C-Means (FCM) process. The method can further include classifying the segmented tumor region into one of four classes of brain tumor types. The segmented tumor region is classified as a particular brain tumor type using the deep learning CNN system. The method can also include reconstructing a 3D model of the tumor region and measuring one or more of a location of the tumor, a shape of the tumor, or a volume of the tumor.",Multi-stage brain tumor image processing method and system,"A computerized method to detect and model a brain tumor in an electronic image and to predict features of the brain tumor based on the model, the method comprising: classifying, using one or more processors, one or more magnetic resonance imaging (MRI) images of a brain into one or more of one or more tumorous images containing an image of a tumor or one or more non-tumorous images, wherein the classification is performed using a deep learning Convolution Neural Network (CNN) system; segmenting, using the one or more processors, a tumor region from one of the one or more tumorous images, wherein the segmenting includes a neighboring Fuzzy C-Means (FCM) process; classifying, using the one or more processors, the segmented tumor region into one of four classes of brain tumor types selected from the group consisting of necrosis, edema, enhancing tumor, and non-enhancing tumor, wherein the segmented tumor region is classified as a particular brain tumor type using the deep learning CNN system; reconstructing, using the one or more processors, a 3D model of the tumor region from the MRI images containing the one or more tumorous regions; and measuring, using the one or more processors, one or more of a location of the tumor, a shape of the tumor, or a volume of the tumor based on the 3D model of the tumor region.",A61B,"  This patent describes a computerized method for detecting and modeling brain tumors in electronic images, as well as predicting features of the tumor based on the model. The method involves classifying MRI images of the brain into tumorous or non-tumorous images using a deep learning Convolution Neural Network (CNN) system, segmenting a tumor region from one of the tumorous images using a neighboring Fuzzy C-Means (FCM) process, and classifying the segmented tumor region into one of four classes of brain tumor types. The method also involves reconstructing a 3D model of the tumor region from the MRI images containing the one or more tumorous regions, and measuring one or more of the location of the tumor, the shape of the tumor, or the volume of the tumor based on the 3D model of the tumor region."
11227392,"An ultrasound imaging system and method includes acquiring ultrasound image data while moving an ultrasound probe, automatically identifying a plurality of segments of interest in the ultrasound image data, automatically applying temporal scaling to at least one of the plurality of segments of interest, and displaying the ultrasound image data as a panoramic view comprising a plurality of videos, where each of the plurality of videos is based on a different one of the plurality of the segments of interest, and where, based on the temporal scaling, each of the plurality of videos in the panoramic view takes the same amount of time to play.",Ultrasound imaging system and method,"A method of ultrasound imaging comprising: acquiring ultrasound image data while moving an ultrasound probe; automatically identifying a plurality of segments of interest in the ultrasound image data; automatically applying temporal scaling to at least one of the plurality of segments of interest; and displaying the ultrasound image data as a panoramic view comprising a plurality of videos, wherein each of the plurality of videos is based on a different one of the plurality of segments of interest, and wherein, based on the temporal scaling, each of the plurality of videos in the panoramic view takes the same amount of time to play.",A61B,"  The present patent claim relates to a method of ultrasound imaging that involves acquiring ultrasound image data while moving an ultrasound probe, automatically identifying multiple segments of interest in the ultrasound image data, applying temporal scaling to at least one of the identified segments, and displaying the ultrasound image data as a panoramic view comprising multiple videos. Each video is based on a different segment of interest, and the temporal scaling ensures that each video takes the same amount of time to play. This invention enables the efficient and accurate display of ultrasound imaging data, providing a comprehensive view of the imaging area with minimal user input required."
11227399,"An analysis apparatus according to an embodiment includes processing circuitry. The processing circuitry performs registration between first ultrasound image data obtained at a first phase by an ultrasound diagnostic apparatus and first medical image data obtained by a medical image diagnostic apparatus other than the ultrasound diagnostic apparatus and performs registration between the first ultrasound image data and second ultrasound image data obtained at a second phase different from the first phase by the ultrasound diagnostic apparatus, to generate second medical image data registered with the second ultrasound image data; and combines the second ultrasound image data and the second medical image data to generate a single image, thereby performing registration between ultrasound image data by the ultrasound diagnostic apparatus and medical image data by the medical image diagnostic apparatus.","Analysis apparatus, ultrasound diagnostic apparatus, and analysis method","An analysis apparatus comprising: processing circuitry configured to: perform registration between first ultrasound image data obtained at a first phase by an ultrasound diagnostic apparatus and first medical image data obtained by a medical image diagnostic apparatus other than the ultrasound diagnostic apparatus and perform registration between the first ultrasound image data and second ultrasound image data obtained at a second phase different from the first phase by the ultrasound diagnostic apparatus, to generate second medical image data registered with the second ultrasound image data; and combine the second ultrasound image data and the second medical image data to generate a single image, thereby performing registration between ultrasound image data by the ultrasound diagnostic apparatus and medical image data by the medical image diagnostic apparatus, wherein the first medical image data is three-dimensional image data, the first ultrasound image data is three-dimensional image data constructed from a plurality of two-dimensional ultrasound image data obtained at the first phase, the plurality of two-dimensional ultrasound image data being obtained by manipulating an ultrasound probe in a slice direction which is a direction perpendicular to a two-dimensional plane made of an axial direction and a lateral direction, and the second ultrasound image data is three-dimensional ultrasound image data constructed from a plurality of two-dimensional ultrasound image data obtained at the second phase.",A61B,"  The present invention relates to an analysis apparatus for registering and combining ultrasound image data and medical image data from different modalities. The apparatus comprises processing circuitry that performs registration between first ultrasound image data obtained at a first phase and first medical image data obtained by a medical image diagnostic apparatus other than the ultrasound diagnostic apparatus. The processing circuitry also registers the first ultrasound image data with second ultrasound image data obtained at a second phase different from the first phase, and combines the second ultrasound image data and the second medical image data to generate a single image. This allows for registration between ultrasound image data by the ultrasound diagnostic apparatus and medical image data by the medical image diagnostic apparatus, wherein the first medical image data is three-dimensional image data and the first ultrasound image data is three-dimensional image data constructed from a plurality of two-dimensional ultrasound image data obtained at the first phase. The invention enables the integration of information from different imaging modalities for improved diagnosis and treatment."
11227414,"A method includes processing projection data with a first reconstruction algorithm and reconstructing first reconstructed volumetric image data, wherein the first reconstructed volumetric image data has a first 3D noise function. The method further includes processing the same projection data with a second different reconstruction algorithm and reconstructing second reconstructed volumetric image data, wherein the second reconstructed volumetric image data has a second 3D noise function, which is different from the first 3D noise function. The method further includes visually presenting the first or the second reconstructed volumetric image data in a main viewport. The method further includes visually presenting a sub-portion the other of the first or the second reconstructed volumetric image data in a region of interest overlaid over a sub-portion of the main viewport.",Reconstructed image data visualization,"A method, comprising: processing projection data with a first reconstruction algorithm and reconstructing first volumetric image data, wherein the first volumetric image data has a first 3D noise function; processing the same projection data with a second different reconstruction algorithm and reconstructing second volumetric image data, wherein the second volumetric image data has a second 3D noise function, which is different from the first 3D noise function; determining a physical mapping between voxels of the first volumetric image data and voxels of the second volumetric image data; visually presenting the first volumetric image data or the second volumetric image data in a main viewport; and based on the determined physical mapping, visually presenting: a sub-portion of the second volumetric image data in a region of interest overlaid over a corresponding sub-portion of the visually presented first volumetric image data in the main viewport, or a sub-portion of the first volumetric image data in the region of interest overlaid over a corresponding sub-portion of the visually presented second volumetric image data in the main viewport.",A61B,"  The present patent claim relates to a method for processing projection data and reconstructing volumetric image data using multiple reconstruction algorithms, followed by determining a physical mapping between voxels of the resulting images. The method involves visually presenting both images in a main viewport and overlaying sub-regions of one image onto the corresponding sub-region of the other image based on the determined physical mapping. This allows for visualization of the differences between the two images in a region of interest, providing valuable information for various applications such as medical imaging or industrial inspection."
11227416,"The present disclosure is directed to image reconstruction techniques used in magnetic resonance imaging. The techniques disclosed include calculating, for each of image reconstruction tasks to be performed, a calculation capability requirement value of the task by a magnetic resonance system, and determining whether the calculation capability requirement value of the task is greater than a predetermined threshold. If so, the task is sent to a shared image reconstruction apparatus, so that the shared image reconstruction apparatus performs the task. Otherwise, the task is sent to a local image reconstruction apparatus, so that the local image reconstruction apparatus performs the task. The techniques described herein facilitate a reduction in hardware cost required for image reconstruction in MRI.","Image reconstruction method, apparatus, and system in magnetic resonance imaging, and storage medium","An image reconstruction method in magnetic resonance imaging, comprising: calculating, by a magnetic resonance system for each of a plurality of image reconstruction tasks to be performed, a calculation capability requirement value; when the calculation capability requirement value for an image reconstruction task from among the plurality of image reconstruction tasks is greater than the predetermined threshold, sending the image reconstruction task to a shared image reconstruction apparatus that is shared among a plurality of magnetic resonance systems so that the shared image reconstruction apparatus performs the image reconstruction task; and when the calculation capability requirement value for an image reconstruction task from among the plurality of image reconstruction tasks is less than the predetermined threshold, sending the image reconstruction task to a local image reconstruction apparatus so that the local image reconstruction apparatus performs the image reconstruction task, wherein a calculation performance of the shared image reconstruction apparatus is higher than a calculation performance of the local image reconstruction apparatus.",A61B,"  The present invention relates to an image reconstruction method in magnetic resonance imaging (MRI), wherein the method involves calculating a calculation capability requirement value for each of multiple image reconstruction tasks to be performed, and then sending the image reconstruction task to either a shared image reconstruction apparatus or a local image reconstruction apparatus based on the calculated capability requirement value. When the capability requirement value is greater than a predetermined threshold, the shared image reconstruction apparatus performs the image reconstruction task, while when the capability requirement value is less than the threshold, the local image reconstruction apparatus performs the task. The shared image reconstruction apparatus has a higher calculation performance than the local image reconstruction apparatus, resulting in improved image quality and efficiency in the MRI process."
11227417,"A computer implemented method for determining a two dimensional DRR referred to as dynamic DRR based on a 4D-CT, the 4D-CT describing a sequence of three dimensional medical computer tomographic images of an anatomical body part of a patient, the images being referred to as sequence CTs, the 4D-CT representing the anatomical body part at different points in time, the anatomical body part comprising at least one primary anatomical element and secondary anatomical elements, the computer implemented method comprising the following steps: acquiring the 4D-CT; acquiring a planning CT, the planning CT being a three dimensional image used for planning of a treatment of the patient, the planning CT being acquired based on at least one of the sequence CTs or independently from the 4D-CT, acquiring a three dimensional image, referred to as undynamic CT, from the 4D-CT, the undynamic CT comprising at least one first image element representing the at least one primary anatomical element and second image elements representing the secondary anatomical elements; acquiring at least one trajectory, referred to as primary trajectory, based on the 4D-CT, the at least one primary trajectory describing a path of the at least one first image element as a function of time; acquiring trajectories of the second image elements, referred to as secondary trajectories, based on the 4D-CT; for the image elements of the undynamic CT, determining trajectory similarity values based on the at least one primary trajectory and the secondary trajectories, the trajectory similarity values respectively describing a measure of similarity between a respective one of the secondary trajectories and the at least one primary trajectory; determining the dynamic DRR by using the determined trajectory similarity values, and, in case the planning CT is acquired independently from the 4D-CT, further using a transformation referred to as planning transformation from the undynamic CT to the planning CT, at least a part of image values of image elements of the dynamic DRR being determined by using the trajectory similarity values.",Determination of dynamic DRRS,"A computer implemented method for determining a three-dimensional image referred to as similarity image based on a 4D-CT and/or for determining a two-dimensional DRR referred to as dynamic DRR and/or for determining a three-dimensional image referred to as dynamic CT, the 4D-CT describing a sequence of three dimensional medical computer tomographic images of an anatomical body part of a patient which represent the anatomical body part at different points in time, the images being referred to as sequence CTs, the anatomical body part comprising at least one primary anatomical element and secondary anatomical elements, the computer implemented method comprising: acquiring the 4D-CT; acquiring a three dimensional image, referred to as undynamic CT, from the 4D-CT, the undynamic CT comprising at least one first image element representing the at least one primary anatomical element and second image elements representing the secondary anatomical elements; acquiring at least one trajectory, referred to as primary trajectory, based on 4D-CT, the at least one primary trajectory describing a path of the at least one first image element as a function of time; acquiring trajectories of the second image elements, referred to as secondary trajectories, based on the 4D-CT; for the image elements of the undynamic CT, determining trajectory similarity values based on the primary trajectory and the secondary trajectories, the trajectory similarity values respectively describing a measure of similarity between a respective one of the secondary trajectories and the at least one primary trajectory; and further comprising at least one of the following steps: determining the dynamic DRR by using the determined trajectory similarity values, at least a part of image values of image elements of the dynamic DRR being determined by using the trajectory similarity values; and optionally displaying the dynamic DRR; or determining the dynamic CT by changing image values of at least a part of at least the second image elements of the undynamic CT in dependence on the trajectory similarity values determined for respective image elements and optionally displaying the dynamic CT.",A61B,"  The patent claim describes a computer-implemented method for determining a three-dimensional image referred to as a similarity image based on a 4D-CT and/or for determining a two-dimensional DRR referred to as dynamic DRR and/or for determining a three-dimensional image referred to as dynamic CT. The method involves acquiring the 4D-CT, acquiring a three-dimensional image (undynamic CT) from the 4D-CT, and acquiring at least one trajectory (primary trajectory) based on the 4D-CT. The method then determines trajectory similarity values for image elements of the undynamic CT based on the primary trajectory and secondary trajectories, and further involves determining the dynamic DRR or dynamic CT by using the determined trajectory similarity values. The abstract provides a brief overview of the patent claim, highlighting the key steps involved in the method and the types of images that can be generated."
11227424,A data set of visuals of faces and extracted face property data are generated and linked to face characteristics data provided by a representative set of humans that rate the visuals of these faces with respect to their face characteristics. Further face property data of these visuals of faces is extracted and together with the generated data set used to train an artificial intelligence. The artificial intelligence is used to analyse a visual of the person's face and generate a data set of modifications based on a selected desired characteristic(s) and modifications achievable by at least one cosmetic and/or medical treatment. The visual of the face of the person is modified based on the data set of modifications and the computer-modified visual of the desired face of the person with the modification of the face achievable by the least one proposed cosmetic and/or medical treatment is generated and displayed.,Method and system to provide a computer-modified visualization of the desired face of a person,"A method for providing a computer-modified visualization of a desired face of a person, comprising the steps of: generating a first data set of visuals of faces and extracted face property data thereof linked to face characteristics data provided by a representative set of humans and storing the first data set, wherein the first data set is utilized to rate face characteristics of the visuals of faces; extracting further face property data of the visuals of faces; training an artificial intelligence to enable the artificial intelligence to provide an automated rating of the face characteristics of the visuals of faces using the extracted further face property data together with the generated first data set; generating a second data set of visual modifications of a particular face achievable by a cosmetic and/or a medical treatment and storing the second data set; taking a standardized visual of a particular face of a person; inputting at least one desired characteristic of the particular face of the person to be changed; using the artificial intelligence to analyse a particular visual of the particular face of the person and to generate a third data set of at least one desired visual modification of the person based on the at least one desired characteristic and at least one visual modification achievable by the cosmetic and/or the medical treatment; modifying the standardized visual of the particular face of the person based on the third data set of the at least one desired visual modification; generating the computer-modified visual of a desired face of the person with the at least one visual modification of the face achievable by the cosmetic and/or the medical treatment; and displaying the computer-modified visual of the desired face of the person.",A61B,"  The present invention relates to a method for providing a computer-modified visualization of a desired face of a person. The method involves generating a first data set of visuals of faces and extracted face property data thereof linked to face characteristics data provided by a representative set of humans, and storing the first data set. The method also involves extracting further face property data of the visuals of faces, training an artificial intelligence to enable the artificial intelligence to provide an automated rating of the face characteristics of the visuals of faces using the extracted further face property data together with the generated first data set, generating a second data set of visual modifications of a particular face achievable by cosmetic and/or medical treatment, and storing the second data set. The method further involves taking a standardized visual of a particular face of a person, inputting at least one desired characteristic of the particular face of the person to be changed, using the artificial intelligence to analyze a particular visual of the particular face of the person and generate a third data set of at least one desired visual modification of the person based on the at least one desired characteristic and at least one visual modification achievable by the cosmetic and/or medical treatment, modifying the standardized visual of the particular face of the person based on the third data set of the at least one desired visual modification, and generating a computer-modified visual of a desired face of the person with the at least one visual modification of the face achievable by the cosmetic and/or medical treatment. The invention provides a personalized and automated method for modifying a person's face to meet their desired appearance, using a combination of artificial intelligence and computer-aided design techniques."
11227427,"A system and method for planning surgical procedure including importing CT image data of a patient; generating a 3D reconstruction from the CT image data; presenting a slice of the 3D reconstruction; selecting a target anatomical feature from the slice of the 3D reconstruction; setting a treatment zone including presenting at least one slice of the 3D reconstruction including the target anatomical feature, and presenting a treatment zone marker defining a location and a size of the treatment zone on the presented at least one slice of the 3D reconstruction; setting an access route to the treatment zone; and presenting a three-dimensional model including the treatment zone and the access route.",Treatment procedure planning system and method,"A system for planning a treatment procedure, the system comprising: a computing device including a memory and at least one processor; and a program stored in the memory that, when executed by the processor, presents a user interface that guides a user through the planning of a treatment procedure, the user interface including: a target selection view presenting a slice of a 3D reconstruction generated from CT image data of a patient, the target selection view configured to select at least one target anatomical feature from the presented slice in response to a received user input; a treatment zone setting view presenting at least one slice of the 3D reconstruction including the target anatomical feature, the treatment zone setting view further presenting an adjustable treatment zone marker defining a location and a size of a treatment zone and at least one treatment parameter value for achieving the treatment zone, the treatment zone setting view configured to enable adjustment of a size of the adjustable treatment zone marker in response to a received user input to the adjustable treatment zone marker, wherein adjustment of the size of the treatment zone defined by the adjustable treatment zone marker dynamically causes a change to the at least one treatment parameter value, wherein adjustment of the size of the treatment zone defined by the adjustable treatment zone marker is limited by, and inhibited from being adjusted beyond, a predetermined maximum threshold size corresponding to a selected treatment needle that remains unchanged by adjustment of the size of the adjustable treatment zone marker and a predetermined minimum threshold size corresponding to the selected treatment needle; an access route setting view configured to set an access route to the treatment zone in response to a received user input; and a review view configured to present a three-dimensional model of the treatment zone and the access route.",A61B,"  The present invention relates to a system for planning a treatment procedure, which includes a computing device with a memory and at least one processor, as well as a program stored in the memory that guides a user through the planning process when executed by the processor. The system features a target selection view that allows the user to select at least one anatomical feature from a 3D reconstruction generated from CT image data of a patient, followed by a treatment zone setting view that presents slices of the 3D reconstruction including the selected target anatomical feature and an adjustable treatment zone marker defining the location and size of a treatment zone. The user can adjust the size of the treatment zone marker in response to received user input, which dynamically changes at least one treatment parameter value. Additionally, the system includes an access route setting view for setting an access route to the treatment zone and a review view that presents a 3D model of the treatment zone and the access route. The invention provides a user-friendly interface for planning a treatment procedure while ensuring that adjustments to the treatment zone are limited by predetermined maximum and minimum threshold sizes to avoid compromising the effectiveness of the treatment."
11227441,"A method of calibrating a registration of an augmented reality device 2 comprised in a surgical navigation system 100 is provided. The method comprises obtaining a first transformation 38 between a coordinate system 40 of the augmented reality device 2 and a reference coordinate system 42 of the surgical navigation system 100, a second transformation 44 between a coordinate system of a reference object 24 and the reference coordinate system 42 and obtaining geometrical properties of the reference object 24. The method further comprises determining a visual representation 34 of the reference object 24 to be displayed by the augmented reality device 2 and obtaining at least one first viewing direction 56 of a user using the augmented reality device 2, the at least one first viewing direction 56 being associated with the reference coordinate system 42. The method comprises determining a calibrated first transformation, which is a transformation between the coordinate system 40 of the augmented reality device 2 and the reference coordinate system 42. ",Technique for calibrating a registration of an augmented reality device,"A method of calibrating a registration of an augmented reality device comprised in a surgical navigation system, the method comprising: obtaining first registration data describing a first transformation between a coordinate system of the augmented reality device and a reference coordinate system of the surgical navigation system; obtaining second registration data describing a second transformation between a coordinate system of a reference object and the reference coordinate system of the surgical navigation system; obtaining reference object data describing geometric properties of the reference object; determining visualization data based on the first registration data, the second registration data and the reference object data, the visualization data describing a visual representation of the reference object to be displayed by the augmented reality device; obtaining viewing direction data describing at least one first viewing direction of a user using the augmented reality device, the at least one first viewing direction being associated with the reference coordinate system of the surgical navigation system; and determining calibrated first registration data based on the first registration data and the viewing direction data, the calibrated first registration data describing a calibrated transformation between the coordinate system of the augmented reality device and the reference coordinate system, wherein the step of determining calibrated first registration data comprises determining an internal transformation between a position at which the visual representation of the reference object is to be displayed and the at least one first viewing direction.",A61B,"  The present disclosure relates to a method for calibrating the registration of an augmented reality (AR) device in a surgical navigation system. The method involves obtaining first registration data describing a transformation between the AR device's coordinate system and the reference coordinate system of the surgical navigation system, as well as second registration data describing a transformation between a reference object's coordinate system and the reference coordinate system of the surgical navigation system. Additionally, reference object data is obtained that describes the geometric properties of the reference object. Based on these data, visualization data is determined that describes a visual representation of the reference object to be displayed by the AR device. Viewing direction data is also obtained that describes at least one first viewing direction of a user using the AR device, which is associated with the reference coordinate system of the surgical navigation system. Finally, calibrated first registration data is determined based on the first registration data and the viewing direction data, describing a calibrated transformation between the AR device's coordinate system and the reference coordinate system. This calibration process allows for an accurate visual representation of the reference object to be displayed in the AR environment, taking into account the user's viewing direction."
