patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11219452,"The present invention, in accordance with various embodiments thereof, relates to a surgical device for at least one of cutting and stapling a section of tissue. The surgical device includes a housing including at least two drivers. The surgical device also includes an anvil mechanically attachable to the housing and moveable relative to the housing between an open position and a closed position. The first driver operates to move the anvil relative to the housing to an intermediate position between the open position and the closed position. The second driver operates to move at least a portion of the housing relative to the anvil between the intermediate position and the closed position.",Surgical cutting and stapling device,"1. A handheld surgical device for stapling a section of tissue, comprising: a staple pusher; a housing having a staple cartridge configured to store staples, the staple cartridge selectively moveable relative to the staple pusher, wherein the housing is connected to the staple pusher by a shear pin; and an anvil moveable relative to the staple pusher and the staple cartridge, wherein movement of the anvil causes the staple cartridge to move relative to the staple pusher, and wherein the staple cartridge is releasably connected to the staple pusher, wherein the anvil is: moveable relative to the staple pusher between a first position, in which the anvil is spaced apart a first distance from a clamping surface of the staple cartridge and a second position, in which the anvil is spaced apart a second distance, less than the first distance from the clamping surface of the staple cartridge; and moveable relative to the staple pusher between the second position and a third position, in which the staples stored in the staple cartridge are pushed out of the staple cartridge by the staple pusher to be formed against the anvil; wherein the movement of the anvil between the second position and the third position causes the staple cartridge to move relative to the staple pusher.",A61B,"The present invention relates to a handheld surgical device for stapling a section of tissue. Such devices are used in a variety of surgical procedures, such as gastrointestinal surgery, thoracic surgery, and vascular surgery. The present invention provides a handheld surgical device that is easy to use and provides consistent, reliable results. The device is also designed to be safe and to minimize the risk of complications."
11219453,"A surgical stapling instrument is disclosed that includes a first jaw configured to removably support a surgical staple cartridge therein and a second jaw that is movable relative to the first jaw between an open position and a closed position. A closure lockout is movable between a locked position wherein the second jaw is retained in the open position by the closure lockout and an unlocked position wherein the second jaw is movable to the closed position. The closure lockout is configured to interface with an unlocking feature on a surgical staple cartridge supported in the first jaw such that when the unlocking feature operably interfaces with the closure lockout, the closure lockout moves to the unlocked position. The stapling instrument may further include a firing member lockout system for preventing movement of a firing member unless a camming assembly of the staple cartridge is in an unfired position.",Surgical stapling devices with cartridge compatible closure and firing lockout arrangements,"1. A surgical stapling instrument, comprising: a first jaw configured to removably support a surgical staple cartridge therein; a second jaw movable relative to said first jaw about a jaw pivot axis between an open position and a closed position, wherein said second jaw comprises a second jaw underside; a closure lockout movable between a locked position in which a portion of said closure lockout is positioned in confronting relationship with said second jaw underside distal to said jaw pivot axis to prevent said second jaw from being movable to said closed position and an unlocked position in which said second jaw is movable to said closed position upon application of a closure motion thereto, wherein said closure lockout further comprises a lock actuator portion configured to interface with an unlocking feature on the surgical staple cartridge operably supported in said first jaw such that when the unlocking feature contacts said lock actuator portion, said closure lockout is moved to said unlocked position; a firing member configured to axially move between a starting position and an ending position upon application of a firing motion thereto; and a spent cartridge lockout operably interfacing with said firing member and a camming assembly movably supported in the surgical staple cartridge supported in said first jaw, wherein said spent cartridge lockout is configured to retain said firing member in said starting position unless the camming assembly is in an unfired position within the surgical staple cartridge; wherein the surgical staple cartridge comprises a cartridge body, and wherein the unlocking feature comprises a cartridge body extension extending proximally from a proximal end of the cartridge body.",A61B,"**Abstract**

This invention relates to a surgical stapling instrument that includes a closure lockout and a spent cartridge lockout. The closure lockout prevents the second jaw of the stapling instrument from being moved to a closed position unless the unlocking feature on the surgical staple cartridge is engaged. The spent cartridge lockout prevents the firing member of the stapling instrument from being moved to a firing position unless the camming assembly of the surgical staple cartridge is in an unfired position. The surgical staple cartridge includes a cartridge body and a cartridge body extension that extends proximally from a proximal end of the cartridge body. The unlocking feature is located on the cartridge body extension."
11219454,"A surgical stapler includes a first stapler half including an anvil surface having a plurality of staple forming pockets, and a second stapler half configured to releasably couple with the first stapler half. The second stapler half is operable to deploy staples toward the anvil surface. The stapler also includes a projection positioned on one of the stapler halves and extending laterally relative to a longitudinal axis of the stapler. The stapler halves are configured to pivot relative to each other about the projection. The stapler further includes a locking member positioned on the other of the stapler halves. The locking member is configured to translate along the longitudinal axis of the stapler between a locked state in which the locking member selectively captures the projection and an unlocked state in which the locking member selectively releases the projection. The locking member is biased proximally toward the locked state.",Pin trap mechanism for surgical linear cutter,"1. A surgical stapler comprising: (a) a first stapler half including an anvil surface having a plurality of staple forming pockets; (b) a second stapler half configured to releasably couple with the first stapler half, wherein the second stapler half is operable to deploy staples toward the anvil surface; (c) a proximal pivot projection positioned on one of the first or second stapler halves and extending laterally relative to a longitudinal axis of the surgical stapler, wherein the first and second stapler halves are configured to pivot relative to each other about the proximal pivot projection; and (d) a locking member positioned on the other of the first or second stapler halves, wherein the locking member is configured to translate along the longitudinal axis of the surgical stapler between a proximal locked state in which the locking member selectively captures the proximal pivot projection and a distal unlocked state in which the locking member selectively releases the proximal pivot projection, wherein the locking member is biased proximally toward the locked state.",A61B,The present invention provides a surgical stapler having a stapler half with a proximal pivot projection and a stapler half with a locking member. The proximal pivot projection is positioned on one of the first or second stapler halves and extends laterally relative to a longitudinal axis of the surgical stapler. The first and second stapler halves are configured to pivot relative to each other about the proximal pivot projection. The locking member is positioned on the other of the first or second stapler halves and is configured to translate along the longitudinal axis of the surgical stapler between a proximal locked state in which the locking member selectively captures the proximal pivot projection and a distal unlocked state in which the locking member selectively releases the proximal pivot projection. The locking member is biased proximally toward the locked state.
11219455,"A surgical instrument comprising an elongate channel, an anvil, a staple cartridge, a firing member, and a lockout key is disclosed. The elongate channel comprises a blocking member. The staple cartridge comprises staples and a sled movable from a proximal end position to an intermediate position and then to a distal position during a staple firing stroke. The firing member is movable distally to advance the sled through the staple cartridge during the staple firing stroke to eject the staples from the staple cartridge. The firing member comprises a cutting edge. The lockout key is movably mounted to the sled. The lockout key is movable between an unactuated position and an actuated position during the staple firing stroke. The lockout key lifts the firing member over the blocking member when the lockout key is moved from the unactuated position toward the actuated position.",Surgical instrument including a lockout key,"1. A surgical instrument, comprising: an elongate channel comprising a lock shoulder; an anvil; a staple cartridge, comprising staples; and a sled movable distally from a proximal end position to an intermediate position and then to a distal position during a staple firing stroke; a firing member movable distally to advance said sled through said staple cartridge during said staple firing stroke to eject said staples from said staple cartridge, wherein said firing member comprises: a cutting edge; a first camming member configured to engage said elongate channel during said staple firing stroke; and a second camming member configured to engage said anvil during said staple firing stroke; and a lockout key movably mounted to said sled, wherein said lockout key is movable from an unactuated position toward an actuated position when said sled is moved distally from said proximal end position toward said intermediate position, and wherein said lockout key lifts said firing member over said lock shoulder when said lockout key is moved from said unactuated position toward said actuated position.",A61B,"The present disclosure provides a surgical instrument and method for firing staples from a staple cartridge. The surgical instrument includes an elongate channel comprising a lock shoulder, an anvil, a staple cartridge comprising staples, and a sled movable distally from a proximal end position to an intermediate position and then to a distal position during a staple firing stroke. A firing member is movable distally to advance said sled through said staple cartridge during said staple firing stroke to eject said staples from said staple cartridge, wherein said firing member comprises: a cutting edge; a first camming member configured to engage said elongate channel during said staple firing stroke; and a second camming member configured to engage said anvil during said staple firing stroke; and a lockout key movably mounted to said sled, wherein said lockout key is movable from an unactuated position toward an actuated position when said sled is moved distally from said proximal end position toward said intermediate position, and wherein said lockout key lifts said firing member over said lock shoulder when said lockout key is moved from said unactuated position toward said actuated position."
11219456,"A surgical staple cartridge is disclosed comprising a strip of staples removably stored within the surgical staple cartridge. The strip of staples comprises a plurality of staples, a base strip, and a plurality of connector portions joining the staples to the base strip.",Surgical staple strips for permitting varying staple properties and enabling easy cartridge loading,"1. A fastener cartridge, comprising: a cartridge body, comprising: a bottom portion; a deck; and longitudinal rows of fastener cavities; fasteners removably stored in said fastener cavities, wherein each said fastener is movable from a recessed position to a fired position when ejected from said cartridge body, wherein each said fastener comprises fastener legs, and wherein said fastener legs are configured to be formed against an anvil; a sled comprising ramps, wherein said sled is movable from a proximal position to a distal position during a firing stroke to eject said fasteners from said fastener cavities; and interfaces between said bottom portion of said cartridge body and fastener driver features which releasably restrain said driver features in position when said fasteners are in their recessed positions.",A61B,"**Abstract**

This invention relates to a fastener cartridge for use in a fastener driver tool. The cartridge includes a cartridge body having a bottom portion, a deck, and longitudinal rows of fastener cavities. Fasteners are removably stored in the fastener cavities and are movable from a recessed position to a fired position when ejected from the cartridge body. Each fastener includes fastener legs that are configured to be formed against an anvil. The cartridge also includes a sled comprising ramps, wherein the sled is movable from a proximal position to a distal position during a firing stroke to eject the fasteners from the fastener cavities. Additionally, the cartridge includes interfaces between the bottom portion of the cartridge body and fastener driver features that releasably restrain the driver features in position when the fasteners are in their recessed positions."
11219457,"A surgical suturing apparatus includes an end effector including a jaw assembly and a needle assembly. The jaw assembly includes first and second jaws movable between open and closed positions. Each of the first and second jaws includes a tissue facing surface having an elongated rail and a longitudinal row of teeth. Each tooth of the longitudinal rows of teeth of the first and second jaws includes a needle channel extending therethrough. The elongated rails and the longitudinal rows of teeth of the first and second jaws are disposed in opposed relation relative to each other. The needle assembly includes a first needle, a second needle, and a suture coupled to the first and second needles. The first needle is slidable through the needle channels of the first jaw and the second needle is slidable through the needle channels of the second jaw.",Laparoscopic purse string suture device,"1. A surgical suturing device comprising: an end effector including: a jaw assembly including a first jaw and a second jaw, the first and second jaws movable between an open position and a closed position, each of the first and second jaws including a tissue facing surface having an elongated rail and a longitudinal row of teeth, each of the elongated rails having a tissue clamping surface, the tissue clamping surfaces configured to grasp tissue therebetween when the first and second jaws are in the closed position, each tooth of the longitudinal rows of teeth of the first and second jaws including a needle channel extending therethrough, the elongated rails and the longitudinal rows of teeth of the first and second jaws disposed in opposed relation relative to each other; and a needle assembly including a first needle, a second needle, and a suture coupled to the first and second needles, the first needle slidable through the needle channels of the longitudinal row of teeth of the first jaw and the second needle slidable through the needle channels of the longitudinal row of teeth of the second jaw.",A61B,"This invention relates to a surgical suturing device comprising an end effector including a jaw assembly including a first jaw and a second jaw, each of the first and second jaws including a tissue facing surface having an elongated rail and a longitudinal row of teeth, each of the elongated rails having a tissue clamping surface, each tooth of the longitudinal rows of teeth of the first and second jaws including a needle channel extending therethrough, and a needle assembly including a first needle, a second needle, and a suture coupled to the first and second needles, the first needle slidable through the needle channels of the longitudinal row of teeth of the first jaw and the second needle slidable through the needle channels of the longitudinal row of teeth of the second jaw."
11219458,"Apparatuses and methods for use in surgical vascular anastomotic procedures. Apparatus includes a blood vessel inner wall (BVIW) sealing and hole forming device, and a hole forming actuator. BVIW sealing and hole forming device includes a hole sealing device, and an anastomotic hole generating device. Hole sealing device includes a sheath that fully encloses and holds a self-expanding hole sealing assembly, a manual hole sealing controller assembly, and a flexible control wire enclosed within a flexible tube. Anastomotic hole generating device includes outer and inner assemblies, with a conically shaped anastomotic hole generating member. Hole forming actuator includes outer and inner assemblies. Also disclosed are procedures for performing surgical vascular anastomosis using the disclosed apparatuses and methods. Particularly applicable for use in clampless types of (end-to-side) surgical vascular anastomotic procedures, for performing coronary artery bypass grafting (CABG).",Apparatuses and methods for use in surgical vascular anastomotic procedures,"1. An apparatus for use in surgical vascular anastomotic procedures, comprising: a blood vessel inner wall sealing and hole forming device, configured to atraumatically establish and maintain, inside a blood vessel lumen, along a blood vessel inner wall segment thereof, a peripheral seal around a needle sized hole in said blood vessel inner wall segment, absent of blood flow, and to form an anastomotic hole through said peripherally sealed blood vessel inner wall segment, in said blood flow absence; and a hole forming actuator, reversibly connectable to, and configured for operating, said blood vessel inner wall sealing and hole forming device; wherein said blood vessel inner wall sealing and hole forming device includes a hole sealing device, configured to atraumatically establish said peripheral seal, and comprising: a hole sealing assembly, having a reversibly expandable non-activated, collapsed configuration and a reversibly collapsible activated, self-expanded configuration; a sheath that externally fully covers, closely fits over, and holds said hole sealing assembly said reversibly expandable non-activated, collapsed configuration, and configured to atraumatically entirely, with said hole sealing assembly in said collapsed configuration, enter into said blood vessel lumen, by passing through said needle sized hole and along said blood vessel inner wall segment; a manual hole sealing controller assembly, operably connected to said sheath, and configured to facilitate manual control of said hole sealing assembly and said sheath; a flexible control wire, having a distal end fixedly connected to an inside distal end of said sheath, and having a proximal portion fixedly connected to an inside distal portion of said manual hole sealing controller assembly, and configured to control motion and positioning of said sheath and reversible activation of said hole sealing assembly; and a flexible tube, that encloses, holds, and guides motion of said flexible control wire.",A61B,"An apparatus for use in surgical vascular anastomotic procedures. The apparatus comprises a blood vessel inner wall sealing and hole forming device, configured to atraumatically establish and maintain, inside a blood vessel lumen, along a blood vessel inner wall segment thereof, a peripheral seal around a needle sized hole in said blood vessel inner wall segment, absent of blood flow, and to form an anastomotic hole through said peripherally sealed blood vessel inner wall segment, in said blood flow absence; and a hole forming actuator, reversibly connectable to, and configured for operating, said blood vessel inner wall sealing and hole forming device."
11219459,"A device and method for performing anastomosis is described. In one embodiment according to the present invention, the device comprises a ring that has a plurality of pins extending from various locations on the ring. During a procedure, the pins are passed through portions of tissue and the ring is everted or radially flipped inside out to connect the tissues together.",Device and method for connecting tubular structures,"1. A device for connecting internal spaces of two biological structures within a patient, comprising: a ring; and, a plurality of pins connected to the ring; wherein the ring is configured to evert inside out from a first configuration in which the plurality of pins each extend radially inwards from the ring at a first orientation to a second configuration in which the plurality of pins extend radially outward from the ring at a second orientation; wherein the ring comprises a wire forming a plurality of waves having alternating peaks and troughs in the first configuration and wherein each of the plurality of pins are connected at one of the troughs; wherein the plurality of pins all curve radially inward in the first configuration; and wherein the plurality of pins alternate between a pin that terminates at a height lower than the peaks of the ring and a pin that extends beyond the peaks of the ring.",A61B,"**Abstract:**

The present invention provides a device for connecting internal spaces of two biological structures within a patient. The device comprises a ring and a plurality of pins connected to the ring. The ring is configured to evert inside out from a first configuration to a second configuration. The ring comprises a wire forming a plurality of waves having alternating peaks and troughs in the first configuration, and each of the plurality of pins is connected at one of the troughs. In the first configuration, the plurality of pins all curve radially inward, and they alternate between a pin that terminates at a height lower than the peaks of the ring and a pin that extends beyond the peaks of the ring."
11219460,A circular stapling apparatus includes a buttress and an anvil head assembly. The anvil head assembly includes an anvil head and an anvil cap secured to the anvil head. The anvil cap is positioned to selectively secure the buttress to the anvil head. The anvil cap is flexible and includes an outer ring that is selectively movable relative to the anvil head to release the buttress from the anvil head.,Surgical stapling apparatus with anvil buttress,"1. A stapling apparatus, comprising: an anvil head including a top surface and a bottom surface, the bottom surface defining staple forming pockets; a buttress supported on the bottom surface of the anvil head and positioned to cover the staple forming pockets; and an anvil cap secured to the top surface of the anvil head and positioned to selectively secure the buttress to the anvil head, the anvil cap including an inner ring assembly and an outer ring, the outer ring selectively engageable with the buttress and movable relative to the inner ring assembly as the inner ring flexes radially inward to separate the anvil cap from the buttress and release the buttress from the anvil head in response to a firing of the stapling apparatus.",A61B,"The present invention includes a stapling apparatus, including an anvil head having a top surface and a bottom surface, the bottom surface defining staple forming pockets; a buttress supported on the bottom surface of the anvil head and positioned to cover the staple forming pockets; and an anvil cap secured to the top surface of the anvil head and positioned to selectively secure the buttress to the anvil head. The anvil cap includes an inner ring assembly and an outer ring. The outer ring is selectively engageable with the buttress and movable relative to the inner ring assembly as the inner ring assembly flexes radially inward to separate the anvil cap from the buttress and release the buttress from the anvil head in response to a firing of the stapling apparatus."
11219461,"An adapter assembly is provided and includes a tubular housing having a proximal end portion and a distal end portion and defining a longitudinal axis; a load sensing assembly disposed within the tubular housing in contact between a proximal surface and a distal surface, the proximal and distal surfaces perpendicular to the longitudinal axis, the load sensing assembly configured to measure a load exerted on the tubular housing, the load sensing assembly including a sensor body; and a gimbal disposed between a sensor body surface and at least one of the proximal surface or the distal surface, the gimbal configured to isolate the sensor body from the load exerted in a plane perpendicular to the longitudinal axis.",Strain gauge stabilization in a surgical device,"1. An adapter assembly comprising: a tubular housing having a proximal end portion and a distal end portion and defining a longitudinal axis; and a load sensing assembly disposed within the tubular housing in contact between a proximal surface and a distal surface, each of the proximal surface and the distal surface is perpendicular to the longitudinal axis, the load sensing assembly configured to measure a load exerted on the tubular housing, the load sensing assembly including a sensor body, wherein at least one of the proximal surface or the distal surface includes a first surface feature and the sensor body includes a second surface feature engaging the first surface feature.",A61B,"This invention discloses an adapter assembly (1) comprising a tubular housing (2) having a proximal end portion (3) and a distal end portion (4) and defining a longitudinal axis (6); and a load sensing assembly (7) disposed within the tubular housing (2) in contact between a proximal surface (8) and a distal surface (9), each of the proximal surface (8) and the distal surface (9) is perpendicular to the longitudinal axis (6), the load sensing assembly (7) configured to measure a load exerted on the tubular housing (2), the load sensing assembly (7) including a sensor body (10), wherein at least one of the proximal surface (8) or the distal surface (9) includes a first surface feature (11) and the sensor body (10) includes a second surface feature (12) engaging the first surface feature (11)."
11219462,"Disclosed are embodiments of a device for occluding a left atrial appendage (LAA) and other cavities or openings within a body. Some embodiments of the device can include an implant configured to be deployed within the LAA or other cavity, configured to be expanded or moved against a wall portion of the LAA or other cavity, and configured to twist at least a portion of the LAA or other cavity when the implant is rotated. Thereafter, one or more securing elements, staples, sutures, or other fasteners can be implanted in the gathered tissue to hold the tissue in the gathered state, thereby occluding the opening of the LAA or other cavity. In some embodiments, the opening of the LAA or other cavity can be occluded by elongating or otherwise reshaping the opening using an implant device, and securing the opening in the occluded state.","Devices, systems, and methods for treating the left atrial appendage","1. A device for treating a left atrial appendage, comprising: an implant comprising: a contact member configured to move between a first state and a second state; and a securing element; wherein: at least a portion of the contact member is larger in a radial direction when the implant is in the second state as compared to the first state; the contact member is configured to be rotatable at least in a first direction from a first position to a second position that is at least 45 degrees from the first position to twist at least a portion of a left atrial appendage in the first direction from a first position to a second position that is at least 45 degrees from the first position of the left atrial appendage when the contact member is engaged with an inner wall of the left atrial appendage; and the securing element is configured to engage a tissue of the left atrium and/or the left atrial appendage to prevent the left atrial appendage that has been twisted from untwisting back to the first position of the left atrial appendage.",A61B,"**Abstract**

The present invention relates to a device for treating a left atrial appendage (LAA). The device includes an implant comprising a contact member configured to move between a first state and a second state, and a securing element. At least a portion of the contact member is larger in a radial direction when the implant is in the second state as compared to the first state. The contact member is configured to be rotatable at least in a first direction from a first position to a second position that is at least 45 degrees from the first position to twist at least a portion of the LAA in the first direction from a first position to a second position that is at least 45 degrees from the first position of the LAA when the contact member is engaged with an inner wall of the LAA. The securing element is configured to engage a tissue of the left atrium and/or the LAA to prevent the twisted LAA from returning to its initial position."
11219463,"A handle assembly of a surgical instrument includes a housing, a trigger pivotably coupled to the housing, a drive bar disposed within the housing and operably coupled to the trigger such that pivoting of the trigger translates the drive bar, and a bilateral spring disposed within the housing and operably coupled to at least one of the trigger or the drive bar. The trigger is movable relative to the housing between first, second, and third positions wherein the first position is disposed between the second and third positions. The bilateral spring includes a compression spring configured to compress upon movement of the trigger in a first direction from the first position towards the second position to establish a first bias, and to compress upon movement of the trigger in a second, opposite direction from the first position towards the third position to establish a second bias.",Bilateral spring for surgical instruments and surgical instruments including the same,"1. A handle assembly of a surgical instrument, comprising: a housing; a trigger pivotably coupled to the housing and movable relative thereto between a first position, a second position, and a third position, wherein the first position is disposed between the second and third positions; a drive bar disposed within the housing and operably coupled to the trigger such that pivoting of the trigger translates the drive bar; and a bilateral spring disposed within the housing and operably coupled to at least one of the trigger or the drive bar, the bilateral spring including a compression spring, wherein the compression spring is configured to compress upon movement of the trigger in a first direction from the first position towards the second position to establish a first bias biasing the trigger back towards the first position, and to compress upon movement of the trigger in a second, opposite direction from the first position towards the third position to establish a second bias biasing the trigger back towards the first position, wherein movement of the trigger in the second, opposite direction from the first position towards the third position extends the bilateral spring to compress the compression spring to establish the second bias.",A61B,"**Abstract**

This invention provides a handle assembly for a surgical instrument. The handle assembly includes a housing, a trigger pivotably coupled to the housing, a drive bar disposed within the housing and operably coupled to the trigger, and a bilateral spring disposed within the housing and operably coupled to at least one of the trigger or the drive bar. The bilateral spring includes a compression spring that is configured to compress upon movement of the trigger in a first direction from a first position towards a second position to establish a first bias biasing the trigger back towards the first position. The compression spring is also configured to compress upon movement of the trigger in a second, opposite direction from the first position towards a third position to establish a second bias biasing the trigger back towards the first position. Movement of the trigger in the second, opposite direction from the first position towards the third position extends the bilateral spring to compress the compression spring to establish the second bias."
11219464,"A low-cost contour cuff for surgical tourniquet systems comprises: a sheath containing an inflatable bladder, the sheath having an arcuate shape, an outer surface and a centerline equidistant between first and second side edges; a securing strap non-releasably attached to the outer surface and formed of substantially inextensible material having a shape that is predetermined and substantially flat, wherein the strap includes a bending portion near a first strap end and a fastening portion near a second strap end, and wherein the bending portion is adapted to allow twisting of the bending portion out of the substantially flat shape to facilitate positioning of the fastening portion into any of a plurality of positions in the substantially flat shape; and fastening means for releasably attaching the fastening portion of the securing strap to the outer surface whenever the sheath is curved into a position for surrounding a limb.",Method and apparatus for shielding engagement of a tourniquet cuff,"1. A tourniquet cuff apparatus, comprising: an inner sheet joined to an outer sheet to form an inflatable cuff, the cuff having opposing ends, and distal and proximal side edges extending between the opposing ends, the outer sheet extending from a first end of the cuff to an opposing second end and comprising material having an outer fastening surface that includes a first fastener component; an elongated, securing strap attached near the first end of the cuff, formed to curve around and conform to the shape of a limb to which the cuff is applied, the strap including a second fastener component that can releasably engage the outer fastening surface thereby to enable engagement of the second fastener component on the strap with the outer fastening surface between the distal and proximal side edges of the cuff; and an engagement barrier having a shape matched to the second end of the cuff, adhered to and covering a region of the outer fastening surface extending from the distal side edge to the proximal side edge near the second end of the cuff and operable to prevent engagement of the securing strap to the first fastener component within the region of the outer fastening surface covered by the engagement barrier.",A61B,"**Abstract**

This invention relates to a tourniquet cuff apparatus comprising an inflatable cuff having opposing ends and distal and proximal side edges extending between the opposing ends, an elongated, securing strap attached near the first end of the cuff, formed to curve around and conform to the shape of a limb to which the cuff is applied, and an engagement barrier having a shape matched to the second end of the cuff, adhered to and covering a region of the outer fastening surface extending from the distal side edge to the proximal side edge near the second end of the cuff. The engagement barrier prevents engagement of the securing strap to the first fastener component within the region of the outer fastening surface covered by the engagement barrier."
11219465,"The present disclosure relates generally to orthopaedic surgical tools used to cut and/or resect a bone of a patient during an orthopaedic surgical procedure such as, for example, a joint replacement procedure.","System, apparatus, and method for cutting bone during an orthopaedic surgical procedure","1. A method for cutting a bone of a patient using a bone saw tool, the method comprising: determining a cutting region within a coordinate system defined by a computer assisted orthopaedic surgery system, the cutting region corresponding to a region of the bone to be cut; determining the position of a bone saw blade of the bone saw tool in the coordinate system; and activating a bone saw blade guard of the bone saw tool to reduce the cutting effectiveness of the bone saw blade when the bone saw blade is outside the cutting region, wherein activating the bone saw blade guard comprises extending a plurality of slats beyond a plurality of cutting teeth of the bone saw blade, the plurality of slats being coplanar with the bone saw blade in a direction of movement of the bone saw blade.",A61B,"**Abstract:**

This invention presents a method for controlling the performance of a bone saw in a computer-assisted orthopaedic surgery system. The method defines a cutting region within the system's coordinate system, representing the designated area of bone to be resected. The system monitors the position of the bone saw blade in relation to this cutting region. When the blade moves outside the region, a bone saw blade guard is activated, reducing the blade's cutting effectiveness. This guard comprises extending a series of slats beyond the blade's cutting teeth, these slats being aligned with the blade's movement direction. By actively controlling the blade's cutting performance based on its location within the cutting region, this method enhances surgical precision, reduces tissue damage, and promotes patient safety during bone cutting procedures."
11219466,"Device and method for reaming bone. In exemplary embodiments, the device may comprise a shaft configured to be rotated about a long axis thereof. The device also may comprise a plurality of cutting members connected to a distal end region of the shaft, rotationally offset from one another about the long axis, and forming a portion of an expandable cutting head. The device further may comprise an inner member configured to be moved with respect to the shaft to change a diameter of the cutting head. In exemplary methods, the device may be utilized to ream a medullary cavity while being pushed or pulled along the medullary cavity.",Orthopedic reamer with expandable cutting head,"1. A device for reaming bone, comprising: a shaft configured to be rotated about a long axis thereof; a plurality of cutting members connected to a distal end region of the shaft, rotationally offset from one another about the long axis, and forming a portion of a cutting head; an inner member disposed in threaded engagement with the shaft via first threading at the distal end region of the shaft; a graspable user interface configured such that rotation of the graspable user interface rotates the inner member; a screw having second threading; and a carriage configured to interface with the inner member such that the inner member may rotate about the long axis relative to the carriage, wherein the plurality of cutting members are connected to the carriage, and wherein the inner member is configured to be rotated about the long axis, with respect to the shaft, to change a diameter of the cutting head, wherein the shaft and inner member are each flexible, and wherein the graspable user interface and the screw are each slidably coupled to the inner member such that the inner member may translate axially relative to both the graspable user interface and the screw, and such that the inner member, the graspable user interface, and the screw all rotate together.",A61B,"This invention relates generally to devices for reaming bone, and more particularly, to a bone reaming device having a plurality of cutting members and an inner member for changing a diameter of the cutting head. The present invention reduces the number of components in a bone reaming device while continuing to provide a mechanism for changing the diameter of the cutting head. The device is also capable of performing a cutter corneal motion about the long axis."
11219467,"Improved instruments for modifying a shape of a proximal femur of a patient for installation of a stem of a femoral component of a prosthetic hip during hip replacement surgery, comprising a handle including an elongated shaft extending downward approximately in a z-direction, a first offset extending from a bottom of the elongated shaft approximately in a y-direction, a second offset extending from the second offset approximately in an x-direction, and a shaping member elongated downward from the second offset approximately in the z-direction. Provided is an improved femoral broach and an improved osteotome. Also provided is a method of improving a patient's positioning during hip replacement surgery by using a variable configuration mattress for positioning the patient.",Surgical technique and instrumentation for minimal incision hip arthroplasty surgery,"1. An instrument for modifying a medullary canal of a patient's bone for receiving at least a portion of a medical implant, the instrument comprising: a first elongated shaft having a first end and a second end, the first elongated shaft extending in a first direction; a second elongated shaft connected to the first elongated shaft, the second elongated shaft extending in a second direction offset from the first direction; a third elongated shaft connected to the second elongated shaft, the third elongated shaft extending in a third direction offset from the second direction; and a shaping member connected to the third elongated shaft, the shaping member extending in the first direction; wherein the first direction is approximately in a z-direction, the second direction is approximately in a y-direction, and the third direction is approximately in an x-direction.",A61B,"This invention relates to an instrument for modifying a medullary canal of a patient's bone for receiving at least a portion of a medical implant. The instrument includes a first elongated shaft having a first end and a second end, the first elongated shaft extending in a first direction; a second elongated shaft connected to the first elongated shaft, the second elongated shaft extending in a second direction offset from the first direction; a third elongated shaft connected to the second elongated shaft, the third elongated shaft extending in a third direction offset from the second direction; and a shaping member connected to the third elongated shaft, the shaping member extending in the first direction. The first direction is approximately in a z-direction, the second direction is approximately in a y-direction, and the third direction is approximately in an x-direction."
11219468,"A trocar assembly includes a housing, an elongated cannula extending from the housing to an insertion tip, and skirt. The skirt has a leading end portion and a trailing end portion. The leading end portion is secured to the insertion tip. The skirt has an outer surface supporting an antimicrobial material and an inner surface supporting a medical adhesive material.",Trocar assembly with antimicrobial skirt,"1. A trocar assembly comprising: a housing; an elongated cannula extending from the housing to an insertion tip; and a skirt having a leading end portion and a trailing end portion, the leading end portion secured to the insertion tip, the skirt having an outer surface supporting an antimicrobial material and an inner surface supporting a medical adhesive material.",A61B,"**Abstract**

This invention relates to a trocar assembly for use in minimally invasive surgery. The trocar assembly includes a housing, an elongated cannula extending from the housing to an insertion tip, and a skirt having a leading end portion secured to the insertion tip and a trailing end portion. The skirt has an outer surface supporting an antimicrobial material and an inner surface supporting a medical adhesive material. The antimicrobial material is adapted to inhibit the growth of microbes on the outer surface of the skirt, and the medical adhesive material is adapted to adhere the skirt to the skin of a patient. The trocar assembly is designed to provide a safe and effective way to create a port of entry into a patient's body for the insertion of surgical instruments."
