patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11213224,"Systems and methods for monitoring movement capabilities using clinical mobility based assessments of a user are provided herein. In embodiments, methods include: providing, using a mobile device comprising an inertial measurement device, a clinical mobility based assessment to a user; and generating, using the inertial measurement device, inertial data of the user that is indicative of movement capabilities of the user based on the clinical mobility based assessment. Embodiments include logging the inertial data of the user locally to the mobile device resulting in locally logged inertial data of the user; processing in real-time the locally logged inertial data of the user to determine position and orientation of the mobile device during the clinical mobility based assessment; and determining, using the position and the orientation of the mobile device during the clinical mobility based assessment, a physical movement assessment of the user associated with the clinical mobility based assessment.",Consumer application for mobile assessment of functional capacity and falls risk,"A system for monitoring movement capabilities of a user using clinical mobility-based assessments, the system comprising: a mobile device comprising an inertial measurement device, the inertial measurement device comprising: a gyroscope; and an accelerometer; at least one processor; and a memory storing processor-executable instructions, wherein the at least one processor is configured to implement the following operations upon executing the processor-executable instructions: providing a clinical mobility-based assessment to a user; generating, using the inertial measurement device, inertial data of the user that is indicative of movement capabilities of the user based on the clinical mobility-based assessment; logging the inertial data of the user locally to the mobile device resulting in locally logged inertial data of the user; processing in real-time the locally logged inertial data of the user to determine position and orientation of the mobile device during the clinical mobility-based assessment, wherein the processing in real-time of the locally logged inertial data of the user to determine position and orientation of the mobile device during the clinical mobility-based assessment comprises: segmenting and aligning the locally logged inertial data of the user resulting in segmented and aligned inertial data of the user; integrating angular orientation of the segmented and aligned inertial data of the user resulting in counterbalanced inertial data of the user; determining velocity of the mobile device during the clinical mobility-based assessment using the counterbalanced inertial data of the user; drift compensating the velocity of the mobile device during the clinical mobility-based assessment resulting in drift compensated velocity data; and determining the position and the orientation of the mobile device during the clinical mobility-based assessment using the drift compensated velocity data; wherein the at least one processor is further configured to implement the following operations upon executing the processor-executable instructions: determining, using the position and the orientation of the mobile device during the clinical mobility-based assessment, a physical movement assessment of the user associated with the clinical mobility-based assessment; and displaying at least a portion of the physical movement assessment to the user, wherein the displaying includes declines in the clinical mobility-based assessment.",A61B,"The system described in this patent claim is designed to monitor the movement capabilities of a user using clinical mobility-based assessments. It utilizes a mobile device equipped with an inertial measurement device containing a gyroscope and accelerometer, along with a processor and memory for data processing. The system provides a clinical mobility-based assessment to the user and generates inertial data based on the assessment. This data is logged locally on the mobile device and processed in real-time to determine the position and orientation of the device during the assessment. Various operations are conducted, including segmenting and aligning data, integrating angular orientation, determining velocity, drift compensation, and calculating position and orientation. Additionally, the system determines a physical movement assessment of the user and displays relevant information, such as declines in the clinical mobility-based assessment, to the user for feedback and monitoring purposes."
11213225,"A method of monitoring respiration with an acoustic measurement device, the acoustic measurement device having a sound transducer, the sound transducer configured to measure sound associated with airflow through a mammalian trachea, the method includes correlating the measured sound into a measurement of tidal volume and generating at least one from the group consisting of an alert and an alarm if the measured tidal volume falls outside of a predetermined range.",Acoustic sensor and ventilation monitoring system,"A method of monitoring respiration using an acoustic measurement device, the acoustic measurement device being configured to measure sound vibrations associated with airflow through a mammalian trachea, the method comprising: correlating the measured sound vibrations into a measurement of tidal volume and respiratory rate; calculating at least one selected from the group consisting of absolute tidal volume, a direction of tidal volume, and a rate of change of tidal volume at a first time interval; correlating the at least one selected from the group consisting of absolute tidal volume, a direction of tidal volume, and a rate of change of tidal volume at the first time interval to a risk score defined on a predefined scale; and the risk score being indicative of a likelihood of an adverse event that is associated with the at least one selected from the group consisting of absolute tidal volume, a direction of tidal volume, and a rate of change of tidal volume.",A61B,"The present invention relates to a method for monitoring respiration utilizing an acoustic measurement device that measures sound vibrations related to airflow through a mammalian trachea. The method involves correlating the measured sound vibrations to determine tidal volume and respiratory rate. Additionally, the method includes calculating parameters such as absolute tidal volume, direction of tidal volume, and rate of change of tidal volume at a first time interval. These calculated parameters are then correlated to a risk score on a predefined scale, which indicates the likelihood of an adverse event associated with the tidal volume parameters. This innovative method allows for the early detection of respiratory issues and provides a valuable tool for monitoring and managing respiratory health."
11213226,Methods and devices for providing application specific integrated circuit architecture for a two electrode analyte sensor or a three electrode analyte sensor are provided. Systems and kits employing the same are also provided.,Analyte monitoring devices and methods,"An analyte monitoring device, comprising: an analyte sensor comprising a working electrode and a reference electrode, the analyte sensor configured to monitor an analyte level in a bodily fluid in a body; and sensor electronics including a sensor interface section and a data processing section, wherein the sensor interface section is operatively coupled to the working electrode and the reference electrode of the analyte sensor and configured to apply a voltage differential between the working electrode and the reference electrode, wherein the data processing section is configured to process one or more signals received from the analyte sensor, wherein the data processing section includes a circuit with programmable logic to filter, calibrate, store or transmit the one or more signals received from the analyte sensor, and wherein a first circuit path extends between the working electrode and the reference electrode and traverses only one amplifier, wherein the working electrode is coupled to an input of the only one amplifier and the reference electrode is coupled to an output of the only one amplifier.",A61B,"The abstract of the claimed patent is as follows:

The present invention relates to an analyte monitoring device comprising an analyte sensor with a working electrode and a reference electrode for monitoring analyte levels in bodily fluids. The sensor electronics includes a sensor interface section and a data processing section, with the sensor interface section applying a voltage differential between the working and reference electrodes, and the data processing section processing signals from the sensor. The data processing section includes programmable logic for filtering, calibrating, storing, or transmitting the signals. A single amplifier is included in the circuit path between the electrodes, with the working electrode connected to the input and the reference electrode connected to the output of the amplifier."
11213227,"A pulse oximeter includes a curved holder. A flexible substrate is coupled to a curved inner surface of an outer portion of the curved holder. A light emitter, a light receiver, and a reinforcement are coupled to a curved inner surface of the flexible substrate. The reinforcement is curved to extend in conformance with the curved form of the flexible substrate. The material of the reinforcement has a Young's modulus that is larger than the Young's modulus of the material of the outer portion and the Young's modulus of the material of an inner portion.",Pulse oximeter,"A pulse oximeter comprising: a holder including a curved shape; a light emitter coupled to the holder to emit light inwardly from the holder; a light receiver coupled to the holder at a position opposed to the light emitter to receive the light emitted from the light emitter; and a reinforcement inside the holder that extends from the light emitter to the light receiver in conformance with the curved shape of the holder, wherein a material of the reinforcement has a Young's modulus that is greater than a Young's modulus of a material of the holder.",A61B,"Abstract:

The present invention discloses a pulse oximeter with a holder having a curved shape, a light emitter, and a light receiver positioned inside the holder. A reinforcement is integrated into the holder, extending from the light emitter to the light receiver along the curved shape. The reinforcement material has a higher Young's modulus compared to the material of the holder, enhancing the structural strength and durability of the pulse oximeter."
11213228,A sensor assembly for analysis of physical parameters and chemical constituents of small volume samples of bodily fluids with at least two analyte sensors. The sensor assembly including a separation panel with an upper surface and a lower surface and upper and lower fluid channels disposed within the upper and lower surfaces respectively. The fluid channels extending substantially between the first and second ends and when in an operating mode bodily fluid is in fluid communication with both the upper and lower fluid channels. The sensor assembly including a potentiometric chip positioned atop and an amperometric chip positioned beneath the separation panel with at least one analyte sensor positioned above and beneath each of the fluid channels and when the sensor assembly is in an operating mode the fluid is in fluid communication with the analyte sensors. A bonding media is disposed beneath the amperometric chip.,Stacked sensor assembly for fluid analyzer,"A sensor assembly for analysis of physical parameters and chemical constituents of small volume samples of bodily fluids with at least two analyte sensors comprising: a separation panel, the separation panel further comprising an upper surface with an upper fluid channel for passage there through of the sample volume as well as a lower surface with a lower fluid channel in fluid communication with the upper fluid channel; a first chip disposed atop the separation panel, the first chip including at least one analyte sensor disposed over the upper fluid channel and one or more electrical contact points for connecting the analyte sensor with an analyzer; and a second chip disposed beneath the separation panel, the second chip including at least one analyte sensor disposed over the lower fluid channel and one or more electrical contact points for connecting the analyte sensor with an analyzer; wherein a bodily fluid sample traverses through the entire extent of the upper and lower fluid channels in fluid communication with the analyte sensors of the first and second chips.",A61B,"The sensor assembly described in this claim is designed for the analysis of physical parameters and chemical constituents of small volume samples of bodily fluids. The assembly includes at least two analyte sensors and features a separation panel with an upper surface containing an upper fluid channel for the passage of the sample volume, as well as a lower surface with a lower fluid channel in fluid communication with the upper channel.

On top of the separation panel sits a first chip, which houses at least one analyte sensor positioned over the upper fluid channel. The first chip also includes electrical contact points for connecting the analyte sensor to an analyzer. Beneath the separation panel lies a second chip with at least one analyte sensor positioned over the lower fluid channel and electrical contact points for connection to an analyzer.

The bodily fluid sample passes through both the upper and lower fluid channels, allowing it to come into contact with the analyte sensors on the first and second chips. This design facilitates the comprehensive analysis of the sample by the assembly."
11213229,An apparatus for insertion of a medical device in the skin of a subject is provided.,Analyte sensor and apparatus for insertion of the sensor,"An insertion assembly, comprising: (a) an on-body unit, comprising: a housing comprising a top surface and a bottom surface, wherein the top surface comprises an opening of the top surface, wherein the bottom surface comprises an opening of the bottom surface, and wherein a longitudinal axis extends through the opening of the top surface and the opening of the bottom surface; a glucose sensor comprising at least two electrodes; and sensor electronics disposed within the housing and coupled with the glucose sensor; and (b) an inserter, comprising: a proximal end, a distal end, and an interior; and a sharp, wherein the on-body unit and the sharp are entirely disposed in the interior of the inserter, wherein at least a portion of the glucose sensor is disposed in the sharp, wherein the sharp extends through the opening of the top surface and the opening of the bottom surface along the longitudinal axis when the on-body unit is in a first position, wherein the inserter is configured to advance the on-body unit and the sharp from the first position to a second position such that the sharp pierces skin of a user and the housing of the on-body unit is secured to the skin of the user in the second position, wherein the distal end of the inserter is configured to be positioned on the skin of the user before advancement of the on-body unit and the sharp, wherein the inserter is further configured to automatically retract the sharp from within the user and entirely into the interior of the inserter and leave a part of the glucose sensor in the skin of the user, and wherein the distal end of the inserter is further configured to be removed from the skin of the user after automatic retraction of the sharp from within the user.",A61B,"This invention relates to an insertion assembly for inserting a glucose sensor into the skin of a user. The assembly comprises an on-body unit with a housing containing a glucose sensor and sensor electronics, and an inserter with a sharp for piercing the user's skin. The inserter is designed to advance the on-body unit and sharp to pierce the skin, secure the housing to the skin, and retract the sharp while leaving a portion of the sensor in the skin. The inserter can then be removed from the skin, providing a convenient and automated means for inserting a glucose sensor."
11213230,"A method for optional external calibration of a calibration-free glucose sensor uses values of measured working electrode current (Isig) and EIS data to calculate a final sensor glucose (SG) value. Counter electrode voltage (Vcntr) may also be used as an input. Raw Isig and Vcntr values may be preprocessed, and low-pass filtering, averaging, and/or feature generation may be applied. SG values may be generated using one or more models for predicting SG calculations. When an external blood glucose (BG) value is available, the BG value may also be used in calculating the SG values. A SG variance estimate may be calculated for each predicted SG value and modulated, with the modulated SG values then fused to generate a fused SG. A Kalman filter, as well as error detection logic, may be applied to the fused SG value to obtain a final SG, which is then displayed to the user.",Optional sensor calibration in continuous glucose monitoring,"A method for optional external calibration of a calibration-free glucose sensor for measuring a level of glucose in a body of a user, said glucose sensor including physical sensor electronics, a microcontroller, and a working electrode, the method comprising: periodically measuring, by said physical sensor electronics, electrode current (Isig) signals for the working electrode; performing, by said microcontroller, an Electrochemical Impedance Spectroscopy (EIS) procedure to generate EIS-related data for the working electrode; based on said Isig signals and EIS-related data and a plurality of calibration-free SG-predictive models, calculating, by said microcontroller, a respective sensor glucose (SG) value for each of the SG-predictive models; fusing, by said microcontroller, said respective SG values from the plurality of SG-predictive models to obtain a single, fused SG value; determining, by said microcontroller, whether an external blood glucose (BG) value is available; in response to determining that the BG value is available, comparing the BG value to the fused SG value to determine whether the fused SG value has a difference from the BG value that exceeds a threshold; in response to determining that the fused SG value has the difference from the BG value that exceeds the threshold, modulating the fused SG value for a period of time by scaling the respective SG value by a modulation factor that is proportional to a ratio of the BG value to the respective SG value; applying, by said microcontroller, an unscented Kalman filter to said fused SG value; and calculating, by said microcontroller, a calibrated SG value to be displayed to the user.",A61B,"The abstract for the patent claim you provided is:

This patent describes a method for optional external calibration of a calibration-free glucose sensor used for measuring glucose levels in a user's body. The sensor includes physical sensor electronics, a microcontroller, and a working electrode. The method involves periodically measuring electrode current signals and conducting an Electrochemical Impedance Spectroscopy procedure to generate data for the working electrode. By utilizing multiple calibration-free SG-predictive models, the microcontroller calculates a sensor glucose value for each model and fuses these values to obtain a single, fused SG value. The method further involves comparing this fused SG value to an external blood glucose value, modulating the fused SG value if the difference exceeds a threshold, applying an unscented Kalman filter, and calculating a calibrated SG value for display to the user."
11213231,"A diagnostic Electrochemical Impedance Spectroscopy (EIS) procedure is applied to measure values of impedance-related parameters for one or more sensing electrodes. The parameters may include real impedance, imaginary impedance, impedance magnitude, and/or phase angle. The measured values of the impedance-related parameters are then used in performing sensor diagnostics, calculating a highly-reliable fused sensor glucose value based on signals from a plurality of redundant sensing electrodes, calibrating sensors, detecting interferents within close proximity of one or more sensing electrodes, and testing surface area characteristics of electroplated electrodes. Advantageously, impedance-related parameters can be defined that are substantially glucose-independent over specific ranges of frequencies. An Application Specific Integrated Circuit (ASIC) enables implementation of the EIS-based diagnostics, fusion algorithms, and other processes based on measurement of EIS-based parameters.","Application of electrochemical impedance spectroscopy in sensor systems, devices, and related methods","A method of performing real-time sensor diagnostics on a subcutaneous or implanted sensor having at least two working electrodes, comprising: (a) performing a first electrochemical impedance spectroscopy (EIS) procedure to generate a first set of impedance-related data for a first electrode, said first set of impedance-related data including a first dataset for at least one impedance-related parameter that is substantially glucose-independent; (b) performing a second EIS procedure to generate a second set of impedance-related data for a second electrode, said second set of impedance-related data including a second dataset for said at least one impedance-related parameter that is substantially glucose-independent; (c) based on said first and second datasets indicating an oxygen deficiency-led sensitivity loss, determining that the sensor is not functioning normally; and (d) based on said determination, generating an alert.",A61B,"Abstract:
The present invention relates to a method for real-time sensor diagnostics on a subcutaneous or implanted sensor with multiple working electrodes. The method includes performing electrochemical impedance spectroscopy (EIS) procedures on the sensor's electrodes to generate impedance-related data, including datasets for glucose-independent parameters. By analyzing the impedance data from the electrodes, specifically for indications of oxygen deficiency-led sensitivity loss, abnormal sensor functioning can be detected in real-time. An alert is generated based on the determination of abnormal sensor performance, enabling timely intervention and maintenance."
11213232,"Various embodiments of the present disclosure describe a diversion device that traps an initial flow of blood in a diversion chamber of the diversion device. The diversion chamber may be defined, in part, by a housing shell, a housing base, and a filter. The filter may be a porous material that allows air, but not blood, to flow through it. After the diversion chamber is filled, a subsequent flow of blood may be directed into a collection vessel through an internal conduit of the diversion device.",Device for trapping an initial flow of blood,"A diversion device comprising: a housing having an inlet conduit and an outlet conduit, wherein the housing is configured to receive an initial flow of blood and a subsequent flow of blood through the inlet conduit, and wherein the housing is configured to allow the subsequent flow of blood to exit the diversion device through the outlet conduit; a filter positioned within the housing adjacent to the outlet conduit, wherein the filter comprises a material that allows air, but not blood, to pass through it; a diversion chamber defined by portions of the housing and the filter, wherein the diversion chamber is configured to receive and retain the initial flow of blood; and an internal conduit positioned within the housing, the internal conduit including a tube having a first end extending through the filter and a second end extending into the diversion chamber, wherein the internal conduit is configured to permit the subsequent flow of fluid to exit the diversion device.",A61B,"Abstract: The present invention relates to a diversion device for use in medical procedures. The device includes a housing with an inlet and outlet conduit, a filter that allows air but not blood to pass through, a diversion chamber for retaining blood, and an internal conduit for facilitating the flow of fluid. The device is designed to separate blood and air in a flowing system, ensuring the safe and efficient operation of medical procedures."
11213233,"There is provided a system (100) for assessing delirium in a subject. The system includes a neural activity assessment module (102) for assessing neural activity data associated with the subject. The system also includes a delirium cause assessment module (104) for assessing data relating to at least one factor of a plurality of factors which contribute to the cause of delirium. The system also includes an intervention determination module (106) for determining, based on the assessment performed by the delirium cause assessment module, at least one intervention for reducing the contribution made by the at least one factor. A computer-implemented method and an apparatus are also disclosed.",Assessing delirium in a subject,"A system for assessing delirium in a subject, the system comprising: a neural activity assessment module for assessing neural activity data associated with the subject; a delirium cause assessment module for assessing data relating to at least one factor of a plurality of factors which contribute to a cause of delirium, wherein the plurality of factors comprises a likelihood that the subject will develop an infection, wherein the likelihood that the subject will develop the infection is determined based on a measure of haematocrit levels of a subject; and an intervention determination module for determining, based on the assessment performed by the delirium cause assessment module, at least one intervention for reducing the contribution made by the at least one factor.",A61B,"Abstract: The present invention relates to a system for assessing delirium in a subject. The system includes a neural activity assessment module for evaluating neural activity data of the subject, a delirium cause assessment module for analyzing data related to factors contributing to delirium, such as the likelihood of developing an infection based on haematocrit levels, and an intervention determination module for identifying interventions to mitigate the influence of these factors. This system provides a comprehensive approach to evaluating and managing delirium in subjects."
11213234,"It is a principal goal of the present invention is to provide a uroflowmetry device for calculating uroflowmetry data (flow rate and other data) associated with urination sessions. The invention is an in-toilet uroflowmetry device, which unlike existing stand-alone and in-toilet devices is not touched by the urine stream, and un-like with existing in-toilet devices, the toilet is useable for all normal functions by men and women.The invention also provides new data not provided by existing uroflowmetry devices.The present invention is a device comprised of an electronic open loop belt with video cameras, a single-board computer (SBC), LEDs and various sensors to start the video cameras and control the LEDs. The video data is transferred wirelessly to a website where image processing is performed on the video data, followed by computations of flow rate and additional uroflowmetry data.",Imaged-based uroflowmetry device,"An in-toilet uroflowmetry device, whereby when installed in a toilet said device is not touched by a urine stream, and said toilet is usable for all normal functions by men and women, whereby said device comprises an open loop electronic belt, whereby said belt is attached by clips to the interior of the upper rim of the toilet bowl, said belt having: a. at least two video cameras for taking video during urination; b. at least one motion sensor and at least one sound sensor for together controlling the activation and deactivation of said video cameras; c. at least two LEDs for providing lighting during urination; d. at least one light sensor for controlling said LEDs; and e. a Single Board Computer (SBC) for controlling all the device components and supporting wireless communication with a website, whereby said video is transferred to said SBC, and whereby said video is transferred wirelessly from said SBC to a website for performing image processing, said image processing comprising dynamically calculating the velocity, diameter and a coefficient C for said urine stream, whereby said velocity, diameter and a coefficient C are provided on said website and also used for dynamically computing flow rate of said urine stream.",A61B,"The present invention relates to an in-toilet uroflowmetry device for monitoring urinary flow during urination. The device is installed in a toilet without being touched by the urine stream, allowing the toilet to be used normally by both men and women. The device comprises an open loop electronic belt attached to the interior of the upper rim of the toilet bowl, equipped with at least two video cameras, motion sensors, sound sensors, LEDs, a light sensor, and a Single Board Computer (SBC). The video cameras record urination, while the motion and sound sensors control their activation. The LEDs provide lighting, and the light sensor regulates their intensity. The SBC controls all device components and supports wireless communication with a website for transferring and processing the recorded video. The image processing includes calculating the velocity, diameter, and coefficient C of the urine stream, which are displayed on the website and used to compute the flow rate."
