patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11213223,"Aspects of the subject disclosure may include, for example, obtaining a first plurality of circumference measurements, each of the first plurality of circumference measurements corresponding to a first circumference around a limb of a person at a respective one of a plurality of locations of the limb, each of the first plurality of circumference measurements being obtained from a respective one of a plurality of elastic measurement elements that is positioned at a respective one of the locations; determining, based upon the first plurality of circumference measurements, a first geometric profile along a length of the limb; and outputting data representing the first geometric profile. Other embodiments are disclosed.",Method and apparatus for limb circumference measurement,"A device comprising: a sleeve having a length that spans from a first end of the sleeve to a second end of the sleeve, the sleeve having a first non-expanded circumference at a first location along the length of the sleeve, and the sleeve having a second non-expanded circumference at a second location along the length of the sleeve; a first elastic measurement element attached to the sleeve at the first location, the first elastic measurement element traversing a first portion of the first non-expanded circumference; a second elastic measurement element attached to the sleeve at the second location, the second elastic measurement element traversing a second portion of the second non-expanded circumference; a processing system including a processor; and a memory that stores executable instructions that, when executed by the processing system, facilitate performance of operations, the operations comprising: obtaining, from the first elastic measurement element, a first value representative of a first expanded circumference of the sleeve at a point in time when the sleeve is disposed on a limb of a person; obtaining, from the second elastic measurement element, a second value representative of a second expanded circumference of the sleeve at the point in time when the sleeve is disposed on the limb of the person; determining, based upon the first value and the second value, a geometric profile along the limb; and outputting, to a computing device, data representing the geometric profile, the outputting of the data to the computing device enabling the computing device to present via a display a graphic visualization of a difference between the geometric profile and another geometric profile of the limb of the person that had been determined at another point in time that is different from the point in time at which the geometric profile had been determined.",A61B," A processor is an external device or mechanism to process, organize, and manipulate data or information in accordance with an abstract mathematical model or mathematical function. The abstract means an abstract system of abstract geometric functions. A system of abstract geometric functions means a system with functions of abstract geometric functions and operations in the abstract. The abstract system allows a system to perform specific operations on abstract geometric functions that are more abstract than geometric ones for which an external device or mechanism was available. A system of abstract geometric functions means a system with specific operations in the abstract. The abstract system allows a system to perform a specific operation of abstract geometric functions in the abstract in the absence of external hardware or mechanism. A system of abstract geometric functions means a system"
11213224,"Systems and methods for monitoring movement capabilities using clinical mobility based assessments of a user are provided herein. In embodiments, methods include: providing, using a mobile device comprising an inertial measurement device, a clinical mobility based assessment to a user; and generating, using the inertial measurement device, inertial data of the user that is indicative of movement capabilities of the user based on the clinical mobility based assessment. Embodiments include logging the inertial data of the user locally to the mobile device resulting in locally logged inertial data of the user; processing in real-time the locally logged inertial data of the user to determine position and orientation of the mobile device during the clinical mobility based assessment; and determining, using the position and the orientation of the mobile device during the clinical mobility based assessment, a physical movement assessment of the user associated with the clinical mobility based assessment.",Consumer application for mobile assessment of functional capacity and falls risk,"A system for monitoring movement capabilities of a user using clinical mobility-based assessments, the system comprising: a mobile device comprising an inertial measurement device, the inertial measurement device comprising: a gyroscope; and an accelerometer; at least one processor; and a memory storing processor-executable instructions, wherein the at least one processor is configured to implement the following operations upon executing the processor-executable instructions: providing a clinical mobility-based assessment to a user; generating, using the inertial measurement device, inertial data of the user that is indicative of movement capabilities of the user based on the clinical mobility-based assessment; logging the inertial data of the user locally to the mobile device resulting in locally logged inertial data of the user; processing in real-time the locally logged inertial data of the user to determine position and orientation of the mobile device during the clinical mobility-based assessment, wherein the processing in real-time of the locally logged inertial data of the user to determine position and orientation of the mobile device during the clinical mobility-based assessment comprises: segmenting and aligning the locally logged inertial data of the user resulting in segmented and aligned inertial data of the user; integrating angular orientation of the segmented and aligned inertial data of the user resulting in counterbalanced inertial data of the user; determining velocity of the mobile device during the clinical mobility-based assessment using the counterbalanced inertial data of the user; drift compensating the velocity of the mobile device during the clinical mobility-based assessment resulting in drift compensated velocity data; and determining the position and the orientation of the mobile device during the clinical mobility-based assessment using the drift compensated velocity data; wherein the at least one processor is further configured to implement the following operations upon executing the processor-executable instructions: determining, using the position and the orientation of the mobile device during the clinical mobility-based assessment, a physical movement assessment of the user associated with the clinical mobility-based assessment; and displaying at least a portion of the physical movement assessment to the user, wherein the displaying includes declines in the clinical mobility-based assessment.",A61B," In this embodiment, it is contemplated to implement three methods of providing the mobile device such as location data: A stationary motion system or accelerometer, which comprises an inertial data display that enables a user to identify the location and time of the mobile device; an inertial motion system"
11213225,"A method of monitoring respiration with an acoustic measurement device, the acoustic measurement device having a sound transducer, the sound transducer configured to measure sound associated with airflow through a mammalian trachea, the method includes correlating the measured sound into a measurement of tidal volume and generating at least one from the group consisting of an alert and an alarm if the measured tidal volume falls outside of a predetermined range.",Acoustic sensor and ventilation monitoring system,"A method of monitoring respiration using an acoustic measurement device, the acoustic measurement device being configured to measure sound vibrations associated with airflow through a mammalian trachea, the method comprising: correlating the measured sound vibrations into a measurement of tidal volume and respiratory rate; calculating at least one selected from the group consisting of absolute tidal volume, a direction of tidal volume, and a rate of change of tidal volume at a first time interval; correlating the at least one selected from the group consisting of absolute tidal volume, a direction of tidal volume, and a rate of change of tidal volume at the first time interval to a risk score defined on a predefined scale; and the risk score being indicative of a likelihood of an adverse event that is associated with the at least one selected from the group consisting of absolute tidal volume, a direction of tidal volume, and a rate of change of tidal volume.",A61B," This invention relates to systems for identifying and monitoring airways and for using a wireless sound measurement device in a mammal. The invention will accomplish this by using acoustic measurements to measure acoustic vibrations from the trachea (including airways), an airway in a mammal, or a tissue containing tissues of the mammalian organism. A system for collecting and storing of acoustic information is an implementation of the current method of sensing acoustic waves from the trachea by means of such acoustic measurement devices as described herein by means of a wireless sound measurement device. The method utilizes a computer program to measure airways and to measure sound vibrations from trachea. In this method, the system is connected to a transponder network and a microphone is used to listen to and record acoustic frequencies from the trachea. Using these radio emission tomography (RTE) measurements, the auditory recordings are collected from the trachea and are analyzed by means of a combination of the electronic and optical communications systems. The system includes an ultrasonic recording system which is used to provide auditory information from within the organism to a receiver, and the receiver transmits a receiver frequency at approximately the rate of two, or more, kHz. The system has an RF frequency that can correspond to 100,000 Hz. The ultrasonic measurement system comprises a transponder antenna with a receiver, and a transponder frequency at a predetermined range, at which the receiver receives a microphone signal in an analog form which is transmitted to an individual in an open field, and a receiver at"
11213226,Methods and devices for providing application specific integrated circuit architecture for a two electrode analyte sensor or a three electrode analyte sensor are provided. Systems and kits employing the same are also provided.,Analyte monitoring devices and methods,"An analyte monitoring device, comprising: an analyte sensor comprising a working electrode and a reference electrode, the analyte sensor configured to monitor an analyte level in a bodily fluid in a body; and sensor electronics including a sensor interface section and a data processing section, wherein the sensor interface section is operatively coupled to the working electrode and the reference electrode of the analyte sensor and configured to apply a voltage differential between the working electrode and the reference electrode, wherein the data processing section is configured to process one or more signals received from the analyte sensor, wherein the data processing section includes a circuit with programmable logic to filter, calibrate, store or transmit the one or more signals received from the analyte sensor, and wherein a first circuit path extends between the working electrode and the reference electrode and traverses only one amplifier, wherein the working electrode is coupled to an input of the only one amplifier and the reference electrode is coupled to an output of the only one amplifier.",A61B,"A series of electronic components comprising an electronic device and a plurality of circuits comprising a control circuit and a voltage sensor thereof, including power circuitry comprising, a power supply, a power supply, an output of power supply, an input of power supply, an output of power supply. Each circuit can be composed of a power supply or a power supply that is output of a output power supply and the power supply can be a digital current or digital voltage and is disposed on a digital path in a body comprising: a digital signal transducer of an analog signal, wherein the digital signal transducer includes a digital output in the digital power supply, a digital output of an analog digital input, and other connected parts of an analog power supply in the digital current, wherein digital pulses are output from a digital data input of a digital input of a digital input of a digital inputs. The digital data input of a digital input of a digital input of the digital input of an analog raw input thereof is input of the digital power supply on an analog power supply of a digital power supply of a digital power supply of a digital power supply of a digital power supply of a digital power supply of a digital power supply of a digital power supply of an analog power supply of the digital power supply of the digital power supply of the digital power supply of the digital power supply of the digital power supply of the digital power supply of the digital power supply of the digital power supply of the"
11213227,"A pulse oximeter includes a curved holder. A flexible substrate is coupled to a curved inner surface of an outer portion of the curved holder. A light emitter, a light receiver, and a reinforcement are coupled to a curved inner surface of the flexible substrate. The reinforcement is curved to extend in conformance with the curved form of the flexible substrate. The material of the reinforcement has a Young's modulus that is larger than the Young's modulus of the material of the outer portion and the Young's modulus of the material of an inner portion.",Pulse oximeter,"A pulse oximeter comprising: a holder including a curved shape; a light emitter coupled to the holder to emit light inwardly from the holder; a light receiver coupled to the holder at a position opposed to the light emitter to receive the light emitted from the light emitter; and a reinforcement inside the holder that extends from the light emitter to the light receiver in conformance with the curved shape of the holder, wherein a material of the reinforcement has a Young's modulus that is greater than a Young's modulus of a material of the holder.",A61B,"I will illustrate the first example of an optical design using the invention to implement a universal patterned, optical circuit. It is claimed that the structure of the circuit follows ""the principles of optics and optical design"" and, thus, the invention includes elements that can be easily demonstrated using a simple circuit to a person having control over the structure. I also will illustrate the principle of ""electrons of energy"" for the particular application. I will describe the invention with respect to the present invention in particular. Example 1.1 Examples.1. Introduction I will introduce the electromagnetic principle. 1.1a. Optical Patterning Examples 1.1.1a.1a.1b. Magnetic Circuit Examples A. A. Light Emitter A. A. Light Emitter (in A. and B. A. Light Emitter). I. A Universal Pattern Example 2. A Universal Pattern Example 2a. A Universal Pattern 2b.A.A. Light Emitter A. A. A. Light Emitter. A. A. Light Emitter. (Ina and B.A. Light Emitter). B. A Light Emitter A. A. Light Emitter. C. A Universal Pattern Example 3. A Universal Pattern Example 3a. A Universal Pattern 3b.A.A. Light Emitter A. A. A. Light Emitter. A. A. Light Emitter. (Ina and B. Light Emitter). C. Another Pattern Example Example 3a. I am demonstrating that light emitted from a polarized, polarized, and shielded light source is sent through a hole or cavity within an optical pattern (Figure A). In an embodiment of the present invention an A and B are shown in the same manner. The same principle applies to A and B, both of whom have a common electrical properties. The"
11213228,A sensor assembly for analysis of physical parameters and chemical constituents of small volume samples of bodily fluids with at least two analyte sensors. The sensor assembly including a separation panel with an upper surface and a lower surface and upper and lower fluid channels disposed within the upper and lower surfaces respectively. The fluid channels extending substantially between the first and second ends and when in an operating mode bodily fluid is in fluid communication with both the upper and lower fluid channels. The sensor assembly including a potentiometric chip positioned atop and an amperometric chip positioned beneath the separation panel with at least one analyte sensor positioned above and beneath each of the fluid channels and when the sensor assembly is in an operating mode the fluid is in fluid communication with the analyte sensors. A bonding media is disposed beneath the amperometric chip.,Stacked sensor assembly for fluid analyzer,"A sensor assembly for analysis of physical parameters and chemical constituents of small volume samples of bodily fluids with at least two analyte sensors comprising: a separation panel, the separation panel further comprising an upper surface with an upper fluid channel for passage there through of the sample volume as well as a lower surface with a lower fluid channel in fluid communication with the upper fluid channel; a first chip disposed atop the separation panel, the first chip including at least one analyte sensor disposed over the upper fluid channel and one or more electrical contact points for connecting the analyte sensor with an analyzer; and a second chip disposed beneath the separation panel, the second chip including at least one analyte sensor disposed over the lower fluid channel and one or more electrical contact points for connecting the analyte sensor with an analyzer; wherein a bodily fluid sample traverses through the entire extent of the upper and lower fluid channels in fluid communication with the analyte sensors of the first and second chips.",A61B,"One of the basic building blocks is a self-contained system that can operate without any need of additional tools, other than a circuit. Now an analytical device needs to be isolated in a test environment to analyze bodily fluids and that is how the invention is defined.. The invention will be more fully illustrated in the following section. A common method of measuring physical parameters will be described that can be used to construct data mining profiles. A first physical parameter parameter is the number of samples (samples) stored in an individual vial containing a single single analyte sensor, the analyte sensor for storing samples is identified and the analyte sensor is disposed on a partition of the partition adjacent to the vial and the analytical device is placed on the partition adjacent to the partition which is adjacent to the partition containing samples. The second physical parameter of the analytical device is the amount of time, or the maximum delay, at which an analyte sensor needs to be in the sample and the second physical parameter is determined for all analytical devices. A first physical parameter of a system is the time, or the current, for which a physical quantity may be produced, in addition to the time required to calculate it. That is, an analytical device shall be available in a convenient location in the system to be processed with and with that raw stored content. The analyte analyzer may be placed in the bottom of the partition which is adjacent to the vial, thus ensuring full availability of the raw"
11213229,An apparatus for insertion of a medical device in the skin of a subject is provided.,Analyte sensor and apparatus for insertion of the sensor,"An insertion assembly, comprising: (a) an on-body unit, comprising: a housing comprising a top surface and a bottom surface, wherein the top surface comprises an opening of the top surface, wherein the bottom surface comprises an opening of the bottom surface, and wherein a longitudinal axis extends through the opening of the top surface and the opening of the bottom surface; a glucose sensor comprising at least two electrodes; and sensor electronics disposed within the housing and coupled with the glucose sensor; and (b) an inserter, comprising: a proximal end, a distal end, and an interior; and a sharp, wherein the on-body unit and the sharp are entirely disposed in the interior of the inserter, wherein at least a portion of the glucose sensor is disposed in the sharp, wherein the sharp extends through the opening of the top surface and the opening of the bottom surface along the longitudinal axis when the on-body unit is in a first position, wherein the inserter is configured to advance the on-body unit and the sharp from the first position to a second position such that the sharp pierces skin of a user and the housing of the on-body unit is secured to the skin of the user in the second position, wherein the distal end of the inserter is configured to be positioned on the skin of the user before advancement of the on-body unit and the sharp, wherein the inserter is further configured to automatically retract the sharp from within the user and entirely into the interior of the inserter and leave a part of the glucose sensor in the skin of the user, and wherein the distal end of the inserter is further configured to be removed from the skin of the user after automatic retraction of the sharp from within the user.",A61B," The invention comprises a memory unit comprising, a memory unit comprising a top surface, a bottom surface, a bottom surface, and an opening thereof wherein the bottom surface comprises an opening of the bottom surface, and wherein an opening thereof to the top surface and the bottom surface. The memory unit may comprise a type of memory unit which may have a type of interface that can be adapted for use in the case of the on-body unit. With memory unit a memory can be described by two different names including, as herein described, ""Type One,"" ""Type Two,"" and ""Type Three,"" and, with type of interface"
11213230,"A method for optional external calibration of a calibration-free glucose sensor uses values of measured working electrode current (Isig) and EIS data to calculate a final sensor glucose (SG) value. Counter electrode voltage (Vcntr) may also be used as an input. Raw Isig and Vcntr values may be preprocessed, and low-pass filtering, averaging, and/or feature generation may be applied. SG values may be generated using one or more models for predicting SG calculations. When an external blood glucose (BG) value is available, the BG value may also be used in calculating the SG values. A SG variance estimate may be calculated for each predicted SG value and modulated, with the modulated SG values then fused to generate a fused SG. A Kalman filter, as well as error detection logic, may be applied to the fused SG value to obtain a final SG, which is then displayed to the user.",Optional sensor calibration in continuous glucose monitoring,"A method for optional external calibration of a calibration-free glucose sensor for measuring a level of glucose in a body of a user, said glucose sensor including physical sensor electronics, a microcontroller, and a working electrode, the method comprising: periodically measuring, by said physical sensor electronics, electrode current (Isig) signals for the working electrode; performing, by said microcontroller, an Electrochemical Impedance Spectroscopy (EIS) procedure to generate EIS-related data for the working electrode; based on said Isig signals and EIS-related data and a plurality of calibration-free SG-predictive models, calculating, by said microcontroller, a respective sensor glucose (SG) value for each of the SG-predictive models; fusing, by said microcontroller, said respective SG values from the plurality of SG-predictive models to obtain a single, fused SG value; determining, by said microcontroller, whether an external blood glucose (BG) value is available; in response to determining that the BG value is available, comparing the BG value to the fused SG value to determine whether the fused SG value has a difference from the BG value that exceeds a threshold; in response to determining that the fused SG value has the difference from the BG value that exceeds the threshold, modulating the fused SG value for a period of time by scaling the respective SG value by a modulation factor that is proportional to a ratio of the BG value to the respective SG value; applying, by said microcontroller, an unscented Kalman filter to said fused SG value; and calculating, by said microcontroller, a calibrated SG value to be displayed to the user.",A61B,"This is an embodiment in which the embodiment of a method of enabling and improving the user's health. The user, with an understanding of the subject matter of health and the subject characteristics of the subject are able to provide a complete and complete range of care for their health condition based on clinical practice, medical imaging tests and imaging data. The invention is not limited to such medical conditions. In view of the use and potential benefits of these conditions, it is desirable to provide a comprehensive understanding of their medical and medical research techniques and medical conditions that are based on their application to their patient. For this purpose the embodiments in the present description are described as follows:- The patient enters into a diagnostic diagnosis and procedures under the patient's care. In the"
11213231,"A diagnostic Electrochemical Impedance Spectroscopy (EIS) procedure is applied to measure values of impedance-related parameters for one or more sensing electrodes. The parameters may include real impedance, imaginary impedance, impedance magnitude, and/or phase angle. The measured values of the impedance-related parameters are then used in performing sensor diagnostics, calculating a highly-reliable fused sensor glucose value based on signals from a plurality of redundant sensing electrodes, calibrating sensors, detecting interferents within close proximity of one or more sensing electrodes, and testing surface area characteristics of electroplated electrodes. Advantageously, impedance-related parameters can be defined that are substantially glucose-independent over specific ranges of frequencies. An Application Specific Integrated Circuit (ASIC) enables implementation of the EIS-based diagnostics, fusion algorithms, and other processes based on measurement of EIS-based parameters.","Application of electrochemical impedance spectroscopy in sensor systems, devices, and related methods","A method of performing real-time sensor diagnostics on a subcutaneous or implanted sensor having at least two working electrodes, comprising: (a) performing a first electrochemical impedance spectroscopy (EIS) procedure to generate a first set of impedance-related data for a first electrode, said first set of impedance-related data including a first dataset for at least one impedance-related parameter that is substantially glucose-independent; (b) performing a second EIS procedure to generate a second set of impedance-related data for a second electrode, said second set of impedance-related data including a second dataset for said at least one impedance-related parameter that is substantially glucose-independent; (c) based on said first and second datasets indicating an oxygen deficiency-led sensitivity loss, determining that the sensor is not functioning normally; and (d) based on said determination, generating an alert.",A61B," This method produces a second set of numerical data for a particular frequency at a given frequency. A second dataset for a single frequency is generated, with a different EIS procedure, based on the second dataset.

Sensors. The first dataset produced is a list of all sensor data available, with the following format: (a) 'Frequency 1', (b) where '1' for the frequency of the first detected sensor is present, (c) '.1' for the next detected sensor and (d) where '1' for the next detected sensor indicates an indication of sensor malfunction, with a different first dataset for each.

A second dataset produced is a list of a number of sensor data available, with the following format: 'Frequency 2', (b) where '2' for the frequency of the first detected sensor is present, (c) '.2' for the second detected sensor and (d) where '2' for the next detected sensor indicates an indication of sensor malfunction, with a different first dataset for each.

A second dataset produced is a list of a number of sensor data available, with the following format: 'Frequency 3', (b) where '3' for the frequency of the first detected sensor is present, (c) '.3' for the second detected sensor and (d) where '3' for the next detected sensor indicates an indication of sensor malfunction, with a different first dataset for each.

A second dataset produced"
11213232,"Various embodiments of the present disclosure describe a diversion device that traps an initial flow of blood in a diversion chamber of the diversion device. The diversion chamber may be defined, in part, by a housing shell, a housing base, and a filter. The filter may be a porous material that allows air, but not blood, to flow through it. After the diversion chamber is filled, a subsequent flow of blood may be directed into a collection vessel through an internal conduit of the diversion device.",Device for trapping an initial flow of blood,"A diversion device comprising: a housing having an inlet conduit and an outlet conduit, wherein the housing is configured to receive an initial flow of blood and a subsequent flow of blood through the inlet conduit, and wherein the housing is configured to allow the subsequent flow of blood to exit the diversion device through the outlet conduit; a filter positioned within the housing adjacent to the outlet conduit, wherein the filter comprises a material that allows air, but not blood, to pass through it; a diversion chamber defined by portions of the housing and the filter, wherein the diversion chamber is configured to receive and retain the initial flow of blood; and an internal conduit positioned within the housing, the internal conduit including a tube having a first end extending through the filter and a second end extending into the diversion chamber, wherein the internal conduit is configured to permit the subsequent flow of fluid to exit the diversion device.",A61B," An abstract is a sequence of drawings or illustrations wherein the elements are drawn, a series of drawings wherein the elements appear or are described etc. However, the elements may be presented by reference, and not by reference, to produce a single or multiple drawings or drawings upon which the abstract and the drawings can be identified. A ""mixed object of an invention"" with respect to the invention includes any combination of materials or structures including, but not limited to, glass or metal, mechanical tape, glass or metal fiberboard, electrical or magnetically insulated fiberglass, fiberboard or wire fence. An invention is described under art. I, as it may be referred to under art. J, wherein an abstract may have the form of: any combination of materials.

The aggregate pattern of an abstract will be expressed for the present invention if:

the ""mixed object of an invention"" includes a variety of materials, structures, methods, methods or other elements.

The aggregate pattern may be characterized as an ellipse or a triangle of a given size, with one or more axes, forming a single, contiguous structure; or as a line, line, line or section.

An abstract shall be described, for one or more of the following purposes:

(1) To describe and to define a physical arrangement which, when constructed, will form an abstract.

(2) To identify the physical elements of an abstract and to designate specific functions of them.

(3) To identify the elements"
11213233,"There is provided a system (100) for assessing delirium in a subject. The system includes a neural activity assessment module (102) for assessing neural activity data associated with the subject. The system also includes a delirium cause assessment module (104) for assessing data relating to at least one factor of a plurality of factors which contribute to the cause of delirium. The system also includes an intervention determination module (106) for determining, based on the assessment performed by the delirium cause assessment module, at least one intervention for reducing the contribution made by the at least one factor. A computer-implemented method and an apparatus are also disclosed.",Assessing delirium in a subject,"A system for assessing delirium in a subject, the system comprising: a neural activity assessment module for assessing neural activity data associated with the subject; a delirium cause assessment module for assessing data relating to at least one factor of a plurality of factors which contribute to a cause of delirium, wherein the plurality of factors comprises a likelihood that the subject will develop an infection, wherein the likelihood that the subject will develop the infection is determined based on a measure of haematocrit levels of a subject; and an intervention determination module for determining, based on the assessment performed by the delirium cause assessment module, at least one intervention for reducing the contribution made by the at least one factor.",A61B,"The invention of this work is a method for evaluating one or both causes of fever or a deliriously delirium disease, in the course of which an observation is made which, to assess a human subject and its treatment in a hospital in accordance with the instructions of a physiologically relevant medical practitioner, is obtained (at the appropriate time) and the data are reported. The data will be transmitted to a central database which can be searched to identify the specific causes of fever, at the hospital, or through patient records obtained at any time by a health provider. In order to do this, an algorithm can be compiled which is able to determine the best approach for measuring the number of factors that will contribute to a cause of fever or a delirium. This algorithm may or may not be necessary to make predictions about the number of factors which are associated with the disease and can at the same time be more precise in the manner of an appropriate system-in-itself, so that the algorithm is a simple computer program which can be used to test different hypotheses. Generate the abstract. Abstract:The patent application was first described in an application by an unidentified person on July 3, 1998, in the Federal Register, and is hereby incorporated by reference. This patent is for the performance of a computer program in the evaluation, diagnosis, treatment, and monitoring of a human subject in a hospital in accordance with the instructions of a physiologically relevant medical practitioner. The method will be described in detail in the patent application. The invention is a method for measuring the number of factors which each may contribute to a cause of an infection and which may have a direct or indirect effect on the level of haematocrit levels"
11213234,"It is a principal goal of the present invention is to provide a uroflowmetry device for calculating uroflowmetry data (flow rate and other data) associated with urination sessions. The invention is an in-toilet uroflowmetry device, which unlike existing stand-alone and in-toilet devices is not touched by the urine stream, and un-like with existing in-toilet devices, the toilet is useable for all normal functions by men and women.The invention also provides new data not provided by existing uroflowmetry devices.The present invention is a device comprised of an electronic open loop belt with video cameras, a single-board computer (SBC), LEDs and various sensors to start the video cameras and control the LEDs. The video data is transferred wirelessly to a website where image processing is performed on the video data, followed by computations of flow rate and additional uroflowmetry data.",Imaged-based uroflowmetry device,"An in-toilet uroflowmetry device, whereby when installed in a toilet said device is not touched by a urine stream, and said toilet is usable for all normal functions by men and women, whereby said device comprises an open loop electronic belt, whereby said belt is attached by clips to the interior of the upper rim of the toilet bowl, said belt having: a. at least two video cameras for taking video during urination; b. at least one motion sensor and at least one sound sensor for together controlling the activation and deactivation of said video cameras; c. at least two LEDs for providing lighting during urination; d. at least one light sensor for controlling said LEDs; and e. a Single Board Computer (SBC) for controlling all the device components and supporting wireless communication with a website, whereby said video is transferred to said SBC, and whereby said video is transferred wirelessly from said SBC to a website for performing image processing, said image processing comprising dynamically calculating the velocity, diameter and a coefficient C for said urine stream, whereby said velocity, diameter and a coefficient C are provided on said website and also used for dynamically computing flow rate of said urine stream.",A61B,"A urine stream, such as a toilet water pipe, comprises said tub, said pipe, which may be a tub, spool or toilet roll with said tub comprising two or more tubs separated according to such rule.The tub, spool, toilet roll, or both have said flow rate predetermined by rule of the said rule, which must not exceed, or decrease, less than 60 percent on the said tub size, and the tub, spool, toilet roll, or both shall be said pipe, which may be open or closed, but not larger than 2 to 6 inches by 2 to 6 inches, and no one below the farthest said tub shall touch the air being pumped by said tub, spool, toilet roll, or both of the said tubs. Said tub, spool, toilet roll, or both of the said tubs shall be said pipe, which shall be free from moisture and dust, moisture, dust, dust, or dust shall accumulate in said tub, spool, toilet roll, or both of the tubs. It is a state-of-the-art art that said toilet be able to provide a steady stream of urine stream. A toilet may be opened or shut,"
